cycle,timestamp,model,tp_size,current_gpus,planned_gpus,planned_collides
18,1787244317.8155048,model_5,1,0,0,0
18,1787244317.8155048,model_1,2,2|3,2|3,0
18,1787244317.8155048,model_4,1,0,1,0
18,1787244317.8155048,model_2,1,1,1,0
18,1787244317.8155048,model_3,1,2,2,0
18,1787244317.8155048,model_6,1,1,1,0
19,1787244323.096551,model_5,1,0,0,0
19,1787244323.096551,model_1,2,2|3,2|3,0
19,1787244323.096551,model_4,1,0,1,0
19,1787244323.096551,model_3,1,2,2,0
19,1787244323.096551,model_2,1,1,1,0
20,1787244328.294772,model_5,1,0,0,0
20,1787244328.294772,model_1,2,2|3,2|3,0
20,1787244328.294772,model_4,1,1,1,0
20,1787244328.294772,model_3,1,2,2,0
20,1787244328.294772,model_2,1,1,1,0
21,1787244333.9203022,model_5,1,0,0,0
21,1787244333.9203022,model_1,2,2|3,2|3,0
21,1787244333.9203022,model_4,1,1,1,0
21,1787244333.9203022,model_3,1,2,2,0
21,1787244333.9203022,model_2,1,1,1,0
22,1787244338.9825194,model_5,1,0,0,0
22,1787244338.9825194,model_1,2,2|3,2|3,0
22,1787244338.9825194,model_4,1,1,1,0
22,1787244338.9825194,model_3,1,2,2,0
22,1787244338.9825194,model_2,1,1,1,0
23,1787244344.020869,model_5,1,0,0,0
23,1787244344.020869,model_1,2,2|3,2|3,0
23,1787244344.020869,model_4,1,1,1,0
23,1787244344.020869,model_3,1,2,2,0
23,1787244344.020869,model_2,1,1,1,0
24,1787244349.042729,model_5,1,0,0,0
24,1787244349.042729,model_3,1,2,2,0
24,1787244349.042729,model_1,2,2|3,2|3,0
24,1787244349.042729,model_4,1,1,1,0
24,1787244349.042729,model_2,1,1,1,0
25,1787244354.178338,model_5,1,0,0,0
25,1787244354.178338,model_3,1,2,2,0
25,1787244354.178338,model_1,2,2|3,1|3,0
25,1787244354.178338,model_4,1,1,1,0
25,1787244354.178338,model_6,1,3,3,0
25,1787244354.178338,model_2,1,1,1,0
26,1787244359.3369563,model_5,1,0,0,0
26,1787244359.3369563,model_3,1,2,2,0
26,1787244359.3369563,model_1,2,2|0,1|2,0
26,1787244359.3369563,model_4,1,1,1,0
26,1787244359.3369563,model_6,1,3,3,0
26,1787244359.3369563,model_2,1,1,1,0
27,1787244364.5919883,model_5,1,0,0,0
27,1787244364.5919883,model_3,1,2,2,0
27,1787244364.5919883,model_1,2,2|0,1|3,0
27,1787244364.5919883,model_6,1,3,3,0
27,1787244364.5919883,model_4,1,1,1,0
27,1787244364.5919883,model_2,1,1,1,0
28,1787244369.6442206,model_3,1,2,2,0
28,1787244369.6442206,model_5,1,0,0,0
28,1787244369.6442206,model_6,1,3,3,0
28,1787244369.6442206,model_1,2,2|0,0|1,0
28,1787244369.6442206,model_4,1,1,1,0
28,1787244369.6442206,model_2,1,1,1,0
29,1787244374.8041625,model_3,1,2,2,0
29,1787244374.8041625,model_5,1,0,0,0
29,1787244374.8041625,model_6,1,3,3,0
29,1787244374.8041625,model_1,2,2|0,0|1,0
29,1787244374.8041625,model_2,1,1,1,0
29,1787244374.8041625,model_4,1,1,1,0
30,1787244379.9402623,model_3,1,2,2,0
30,1787244379.9402623,model_5,1,0,0,0
30,1787244379.9402623,model_6,1,3,3,0
30,1787244379.9402623,model_1,2,2|0,0|1,0
30,1787244379.9402623,model_2,1,1,1,0
30,1787244379.9402623,model_4,1,1,1,0
31,1787244385.2299128,model_3,1,2,2,0
31,1787244385.2299128,model_5,1,0,0,0
31,1787244385.2299128,model_6,1,3,3,0
31,1787244385.2299128,model_1,2,2|0,0|1,0
31,1787244385.2299128,model_4,1,1,1,0
32,1787244390.5517294,model_3,1,2,2,0
32,1787244390.5517294,model_5,1,0,0,0
32,1787244390.5517294,model_6,1,3,3,0
32,1787244390.5517294,model_1,2,0|1,0|1,0
32,1787244390.5517294,model_4,1,1,1,0
33,1787244395.6887832,model_3,1,2,2,0
33,1787244395.6887832,model_5,1,0,0,0
33,1787244395.6887832,model_6,1,3,3,0
33,1787244395.6887832,model_1,2,0|1,0|1,0
33,1787244395.6887832,model_4,1,1,1,0
34,1787244400.78463,model_3,1,2,2,0
34,1787244400.78463,model_5,1,0,0,0
34,1787244400.78463,model_6,1,3,3,0
35,1787244405.8893056,model_3,1,2,2,0
35,1787244405.8893056,model_5,1,0,0,0
35,1787244405.8893056,model_6,1,3,3,0
35,1787244405.8893056,model_2,1,1,1,0
36,1787244411.401094,model_3,1,2,2,0
36,1787244411.401094,model_6,1,3,3,0
36,1787244411.401094,model_5,1,0,0,0
36,1787244411.401094,model_2,1,1,1,0
37,1787244416.4591644,model_3,1,2,2,0
37,1787244416.4591644,model_6,1,3,3,0
37,1787244416.4591644,model_5,1,0,0,0
37,1787244416.4591644,model_2,1,1,1,0
38,1787244421.5616636,model_3,1,2,2,0
38,1787244421.5616636,model_5,1,0,0,0
38,1787244421.5616636,model_6,1,3,3,0
38,1787244421.5616636,model_2,1,1,1,0
39,1787244426.8008544,model_3,1,2,2,0
39,1787244426.8008544,model_5,1,0,0,0
39,1787244426.8008544,model_6,1,3,3,0
39,1787244426.8008544,model_2,1,1,1,0
40,1787244431.8393385,model_6,1,3,3,0
40,1787244431.8393385,model_5,1,0,0,0
40,1787244431.8393385,model_3,1,2,2,0
40,1787244431.8393385,model_2,1,1,1,0
41,1787244436.874702,model_6,1,3,3,0
41,1787244436.874702,model_5,1,0,0,0
41,1787244436.874702,model_3,1,2,2,0
41,1787244436.874702,model_2,1,1,1,0
41,1787244436.874702,model_1,2,1|2,1|2,0
42,1787244442.0634735,model_6,1,3,3,0
42,1787244442.0634735,model_5,1,0,0,0
42,1787244442.0634735,model_3,1,2,2,0
42,1787244442.0634735,model_2,1,1,1,0
42,1787244442.0634735,model_1,2,1|2,1|2,0
43,1787244447.1544807,model_6,1,3,3,0
43,1787244447.1544807,model_5,1,0,0,0
43,1787244447.1544807,model_3,1,2,2,0
43,1787244447.1544807,model_2,1,1,1,0
43,1787244447.1544807,model_1,2,1|2,1|2,0
44,1787244452.1895387,model_6,1,3,3,0
44,1787244452.1895387,model_5,1,0,0,0
44,1787244452.1895387,model_3,1,2,2,0
44,1787244452.1895387,model_2,1,1,1,0
44,1787244452.1895387,model_1,2,1|2,1|2,0
45,1787244457.2260203,model_6,1,3,3,0
45,1787244457.2260203,model_5,1,0,0,0
45,1787244457.2260203,model_3,1,2,2,0
45,1787244457.2260203,model_2,1,1,1,0
45,1787244457.2260203,model_1,2,1|2,1|2,0
46,1787244462.3376136,model_6,1,3,3,0
46,1787244462.3376136,model_5,1,0,0,0
46,1787244462.3376136,model_3,1,2,2,0
46,1787244462.3376136,model_2,1,1,1,0
46,1787244462.3376136,model_1,2,1|2,1|2,0
47,1787244467.3798265,model_6,1,3,3,0
47,1787244467.3798265,model_5,1,0,0,0
47,1787244467.3798265,model_3,1,2,2,0
47,1787244467.3798265,model_2,1,1,1,0
47,1787244467.3798265,model_1,2,1|2,1|2,0
48,1787244472.6138644,model_6,1,3,3,0
48,1787244472.6138644,model_5,1,0,0,0
48,1787244472.6138644,model_2,1,1,1,0
48,1787244472.6138644,model_3,1,2,2,0
48,1787244472.6138644,model_1,2,1|2,1|2,0
49,1787244477.8185422,model_6,1,3,3,0
49,1787244477.8185422,model_5,1,0,0,0
49,1787244477.8185422,model_2,1,1,1,0
49,1787244477.8185422,model_3,1,2,2,0
49,1787244477.8185422,model_1,2,1|2,1|2,0
50,1787244483.0211709,model_6,1,3,3,0
50,1787244483.0211709,model_5,1,0,0,0
50,1787244483.0211709,model_2,1,1,1,0
50,1787244483.0211709,model_3,1,2,2,0
50,1787244483.0211709,model_1,2,1|2,1|2,0
51,1787244488.7810063,model_6,1,3,3,0
51,1787244488.7810063,model_5,1,0,0,0
51,1787244488.7810063,model_3,1,2,2,0
51,1787244488.7810063,model_2,1,1,1,0
51,1787244488.7810063,model_1,2,1|2,1|2,0
52,1787244494.1107683,model_6,1,3,3,0
52,1787244494.1107683,model_5,1,0,0,0
52,1787244494.1107683,model_3,1,2,2,0
52,1787244494.1107683,model_2,1,1,1,0
52,1787244494.1107683,model_4,1,2,2,0
52,1787244494.1107683,model_1,2,1|2,1|2,0
53,1787244499.2259798,model_3,1,2,2,0
53,1787244499.2259798,model_6,1,3,3,0
53,1787244499.2259798,model_5,1,0,0,0
53,1787244499.2259798,model_2,1,1,1,0
53,1787244499.2259798,model_4,1,2,2,0
53,1787244499.2259798,model_1,2,1|2,1|2,0
54,1787244504.3355267,model_3,1,2,2,0
54,1787244504.3355267,model_5,1,0,0,0
54,1787244504.3355267,model_6,1,3,3,0
54,1787244504.3355267,model_2,1,1,1,0
54,1787244504.3355267,model_4,1,2,2,0
54,1787244504.3355267,model_1,2,1|2,1|2,0
55,1787244509.3805163,model_3,1,2,2,0
55,1787244509.3805163,model_5,1,0,0,0
55,1787244509.3805163,model_6,1,3,3,0
55,1787244509.3805163,model_4,1,2,2,0
55,1787244509.3805163,model_2,1,1,1,0
55,1787244509.3805163,model_1,2,1|2,0|1,0
56,1787244514.4216492,model_3,1,2,2,0
56,1787244514.4216492,model_5,1,0,0,0
56,1787244514.4216492,model_4,1,2,1,0
56,1787244514.4216492,model_6,1,3,3,0
56,1787244514.4216492,model_2,1,1,1,0
56,1787244514.4216492,model_1,2,0|1,0|1,0
57,1787244519.4926546,model_3,1,2,2,0
57,1787244519.4926546,model_5,1,0,0,0
57,1787244519.4926546,model_2,1,1,1,0
57,1787244519.4926546,model_4,1,2,3,0
57,1787244519.4926546,model_6,1,3,3,0
57,1787244519.4926546,model_1,2,0|1,0|1,0
58,1787244524.745899,model_3,1,2,2,0
58,1787244524.745899,model_5,1,0,0,0
58,1787244524.745899,model_4,1,2,1,0
58,1787244524.745899,model_2,1,1,1,0
58,1787244524.745899,model_6,1,3,3,0
58,1787244524.745899,model_1,2,0|1,0|1,0
59,1787244529.8349223,model_3,1,2,2,0
59,1787244529.8349223,model_5,1,0,0,0
59,1787244529.8349223,model_4,1,2,1,0
59,1787244529.8349223,model_2,1,1,1,0
59,1787244529.8349223,model_6,1,3,3,0
59,1787244529.8349223,model_1,2,0|1,0|1,0
60,1787244535.1464415,model_3,1,2,2,0
60,1787244535.1464415,model_5,1,0,0,0
60,1787244535.1464415,model_2,1,1,1,0
60,1787244535.1464415,model_4,1,2,3,0
60,1787244535.1464415,model_6,1,3,3,0
61,1787244540.249669,model_3,1,2,2,0
61,1787244540.249669,model_5,1,0,0,0
61,1787244540.249669,model_4,1,2,1,0
61,1787244540.249669,model_2,1,1,1,0
61,1787244540.249669,model_6,1,3,3,0
62,1787244545.4484842,model_3,1,2,2,0
62,1787244545.4484842,model_5,1,0,0,0
62,1787244545.4484842,model_2,1,1,1,0
62,1787244545.4484842,model_4,1,1,1,0
62,1787244545.4484842,model_6,1,3,3,0
63,1787244550.620982,model_3,1,2,2,0
63,1787244550.620982,model_5,1,0,0,0
63,1787244550.620982,model_2,1,1,1,0
63,1787244550.620982,model_4,1,1,1,0
63,1787244550.620982,model_6,1,3,3,0
64,1787244555.762448,model_3,1,2,2,0
64,1787244555.762448,model_5,1,0,0,0
64,1787244555.762448,model_2,1,1,1,0
64,1787244555.762448,model_4,1,1,1,0
64,1787244555.762448,model_6,1,3,3,0
65,1787244560.9938617,model_3,1,2,2,0
65,1787244560.9938617,model_5,1,0,0,0
65,1787244560.9938617,model_2,1,1,1,0
65,1787244560.9938617,model_4,1,1,1,0
65,1787244560.9938617,model_6,1,3,3,0
66,1787244566.7021787,model_3,1,2,2,0
66,1787244566.7021787,model_5,1,0,0,0
66,1787244566.7021787,model_2,1,1,1,0
66,1787244566.7021787,model_4,1,1,1,0
66,1787244566.7021787,model_6,1,3,3,0
67,1787244571.7578948,model_3,1,2,2,0
67,1787244571.7578948,model_5,1,0,0,0
67,1787244571.7578948,model_2,1,1,1,0
67,1787244571.7578948,model_6,1,3,3,0
67,1787244571.7578948,model_4,1,1,1,0
68,1787244576.9663131,model_3,1,2,2,0
68,1787244576.9663131,model_5,1,0,0,0
68,1787244576.9663131,model_2,1,1,1,0
68,1787244576.9663131,model_4,1,1,1,0
68,1787244576.9663131,model_6,1,3,3,0
68,1787244576.9663131,model_1,2,3|0,3|0,0
69,1787244582.0518072,model_5,1,0,0,0
69,1787244582.0518072,model_3,1,2,2,0
69,1787244582.0518072,model_4,1,1,1,0
69,1787244582.0518072,model_2,1,1,1,0
69,1787244582.0518072,model_6,1,3,3,0
69,1787244582.0518072,model_1,2,3|0,1|3,0
70,1787244587.1690555,model_5,1,0,0,0
70,1787244587.1690555,model_3,1,2,2,0
70,1787244587.1690555,model_4,1,1,1,0
70,1787244587.1690555,model_1,2,3|0,1|3,0
70,1787244587.1690555,model_2,1,1,1,0
70,1787244587.1690555,model_6,1,3,3,0
71,1787244592.3964083,model_5,1,0,0,0
71,1787244592.3964083,model_3,1,2,2,0
71,1787244592.3964083,model_1,2,3|0,1|3,0
71,1787244592.3964083,model_4,1,1,1,0
71,1787244592.3964083,model_2,1,1,1,0
71,1787244592.3964083,model_6,1,3,3,0
72,1787244597.4928136,model_5,1,0,0,0
72,1787244597.4928136,model_4,1,1,1,0
72,1787244597.4928136,model_1,2,3|0,2|3,0
72,1787244597.4928136,model_3,1,2,2,0
72,1787244597.4928136,model_2,1,1,1,0
72,1787244597.4928136,model_6,1,3,3,0
73,1787244602.6094453,model_5,1,0,0,0
73,1787244602.6094453,model_4,1,1,1,0
73,1787244602.6094453,model_1,2,3|0,2|3,0
73,1787244602.6094453,model_2,1,1,1,0
73,1787244602.6094453,model_3,1,2,2,0
73,1787244602.6094453,model_6,1,3,3,0
74,1787244607.6730862,model_5,1,0,0,0
74,1787244607.6730862,model_4,1,1,1,0
74,1787244607.6730862,model_1,2,3|0,2|3,0
74,1787244607.6730862,model_2,1,1,1,0
74,1787244607.6730862,model_3,1,2,2,0
74,1787244607.6730862,model_6,1,3,3,0
75,1787244613.3489702,model_5,1,0,0,0
75,1787244613.3489702,model_1,2,3|0,1|3,0
75,1787244613.3489702,model_4,1,1,1,0
75,1787244613.3489702,model_2,1,1,1,0
75,1787244613.3489702,model_3,1,2,2,0
75,1787244613.3489702,model_6,1,3,3,0
76,1787244618.4770796,model_5,1,0,0,0
76,1787244618.4770796,model_1,2,3|0,1|3,0
76,1787244618.4770796,model_4,1,1,1,0
76,1787244618.4770796,model_2,1,1,1,0
76,1787244618.4770796,model_3,1,2,2,0
76,1787244618.4770796,model_6,1,3,3,0
77,1787244623.537684,model_5,1,0,0,0
77,1787244623.537684,model_1,2,3|0,1|3,0
77,1787244623.537684,model_4,1,1,1,0
77,1787244623.537684,model_2,1,1,1,0
77,1787244623.537684,model_3,1,2,2,0
78,1787244628.7555795,model_5,1,0,0,0
78,1787244628.7555795,model_1,2,3|0,1|3,0
78,1787244628.7555795,model_4,1,1,1,0
78,1787244628.7555795,model_2,1,1,1,0
79,1787244633.861925,model_5,1,0,0,0
79,1787244633.861925,model_1,2,3|0,1|3,0
79,1787244633.861925,model_4,1,1,1,0
79,1787244633.861925,model_2,1,1,1,0
80,1787244639.226343,model_5,1,0,0,0
80,1787244639.226343,model_4,1,1,1,0
80,1787244639.226343,model_1,2,3|0,2|3,0
80,1787244639.226343,model_2,1,1,1,0
81,1787244644.2937703,model_5,1,0,0,0
81,1787244644.2937703,model_4,1,1,1,0
81,1787244644.2937703,model_1,2,3|0,2|3,0
81,1787244644.2937703,model_2,1,1,1,0
82,1787244649.354602,model_5,1,0,0,0
82,1787244649.354602,model_4,1,1,1,0
82,1787244649.354602,model_6,1,2,2,0
82,1787244649.354602,model_1,2,3|0,1|3,0
82,1787244649.354602,model_2,1,1,1,0
83,1787244654.5487952,model_5,1,0,0,0
83,1787244654.5487952,model_4,1,1,1,0
83,1787244654.5487952,model_6,1,2,2,0
83,1787244654.5487952,model_1,2,3|0,1|3,0
83,1787244654.5487952,model_2,1,1,1,0
84,1787244659.7601886,model_5,1,0,0,0
84,1787244659.7601886,model_6,1,2,2,0
84,1787244659.7601886,model_4,1,1,1,0
84,1787244659.7601886,model_1,2,3|0,1|3,0
84,1787244659.7601886,model_2,1,1,1,0
85,1787244665.0093327,model_5,1,0,0,0
85,1787244665.0093327,model_6,1,2,2,0
85,1787244665.0093327,model_4,1,1,1,0
85,1787244665.0093327,model_1,2,3|0,1|3,0
85,1787244665.0093327,model_2,1,1,1,0
86,1787244670.1931963,model_5,1,0,0,0
86,1787244670.1931963,model_6,1,2,2,0
86,1787244670.1931963,model_4,1,1,1,0
86,1787244670.1931963,model_2,1,1,1,0
86,1787244670.1931963,model_1,2,3|0,1|3,0
87,1787244675.3604727,model_5,1,0,0,0
87,1787244675.3604727,model_6,1,2,2,0
87,1787244675.3604727,model_4,1,1,1,0
87,1787244675.3604727,model_2,1,1,1,0
87,1787244675.3604727,model_1,2,3|0,1|3,0
88,1787244680.5180216,model_5,1,0,0,0
88,1787244680.5180216,model_1,2,3|0,3|0,0
88,1787244680.5180216,model_2,1,1,1,0
88,1787244680.5180216,model_4,1,1,1,0
88,1787244680.5180216,model_6,1,2,2,0
89,1787244685.9123023,model_5,1,0,0,0
89,1787244685.9123023,model_1,2,3|0,3|0,0
89,1787244685.9123023,model_2,1,1,1,0
89,1787244685.9123023,model_4,1,1,1,0
89,1787244685.9123023,model_6,1,2,2,0
