cycle,timestamp,model,tp_size,current_gpus,planned_gpus,planned_collides
33,1787252917.8228295,model_4,1,3,3,0
34,1787252922.9366295,model_3,1,1,1,0
34,1787252922.9366295,model_5,1,0,0,0
34,1787252922.9366295,model_6,1,3,3,0
34,1787252922.9366295,model_1,2,2|3,2|3,0
34,1787252922.9366295,model_4,1,3,3,0
35,1787252928.142146,model_3,1,1,1,0
35,1787252928.142146,model_5,1,0,0,0
35,1787252928.142146,model_6,1,3,3,0
36,1787252933.3190057,model_3,1,1,1,0
36,1787252933.3190057,model_5,1,0,0,0
36,1787252933.3190057,model_6,1,3,3,0
36,1787252933.3190057,model_2,1,2,2,0
37,1787252938.383585,model_3,1,1,1,0
37,1787252938.383585,model_6,1,3,3,0
37,1787252938.383585,model_5,1,0,0,0
37,1787252938.383585,model_2,1,2,2,0
38,1787252943.5482376,model_6,1,3,3,0
38,1787252943.5482376,model_3,1,1,1,0
38,1787252943.5482376,model_5,1,0,0,0
38,1787252943.5482376,model_2,1,2,2,0
39,1787252948.5837512,model_6,1,3,3,0
39,1787252948.5837512,model_3,1,1,1,0
39,1787252948.5837512,model_5,1,0,0,0
39,1787252948.5837512,model_2,1,2,2,0
40,1787252953.7803662,model_6,1,3,3,0
40,1787252953.7803662,model_5,1,0,0,0
40,1787252953.7803662,model_3,1,1,1,0
40,1787252953.7803662,model_2,1,2,2,0
41,1787252958.8265877,model_6,1,3,3,0
41,1787252958.8265877,model_5,1,0,0,0
41,1787252958.8265877,model_3,1,1,1,0
41,1787252958.8265877,model_2,1,2,2,0
41,1787252958.8265877,model_1,2,2|3,1|2,0
42,1787252963.9682949,model_6,1,3,3,0
42,1787252963.9682949,model_5,1,0,0,0
42,1787252963.9682949,model_3,1,1,1,0
42,1787252963.9682949,model_2,1,2,2,0
42,1787252963.9682949,model_1,2,1|2,1|2,0
43,1787252969.0873544,model_6,1,3,3,0
43,1787252969.0873544,model_5,1,0,0,0
43,1787252969.0873544,model_3,1,1,1,0
43,1787252969.0873544,model_2,1,2,2,0
43,1787252969.0873544,model_1,2,1|2,1|2,0
44,1787252974.2815025,model_6,1,3,3,0
44,1787252974.2815025,model_5,1,0,0,0
44,1787252974.2815025,model_3,1,1,1,0
44,1787252974.2815025,model_2,1,2,2,0
44,1787252974.2815025,model_1,2,1|2,1|2,0
45,1787252979.4225748,model_6,1,3,3,0
45,1787252979.4225748,model_5,1,0,0,0
45,1787252979.4225748,model_2,1,2,2,0
45,1787252979.4225748,model_3,1,1,1,0
45,1787252979.4225748,model_1,2,1|2,1|2,0
46,1787252984.8102748,model_6,1,3,3,0
46,1787252984.8102748,model_5,1,0,0,0
46,1787252984.8102748,model_2,1,2,2,0
46,1787252984.8102748,model_3,1,1,1,0
46,1787252984.8102748,model_1,2,1|2,1|2,0
47,1787252989.8523753,model_6,1,3,3,0
47,1787252989.8523753,model_5,1,0,0,0
47,1787252989.8523753,model_2,1,2,2,0
47,1787252989.8523753,model_3,1,1,1,0
47,1787252989.8523753,model_1,2,1|2,1|2,0
48,1787252995.0599282,model_6,1,3,3,0
48,1787252995.0599282,model_5,1,0,0,0
48,1787252995.0599282,model_2,1,2,2,0
48,1787252995.0599282,model_3,1,1,1,0
48,1787252995.0599282,model_1,2,1|2,1|2,0
49,1787253000.2183585,model_6,1,3,3,0
49,1787253000.2183585,model_5,1,0,0,0
49,1787253000.2183585,model_3,1,1,1,0
49,1787253000.2183585,model_2,1,2,2,0
49,1787253000.2183585,model_1,2,1|2,1|2,0
50,1787253005.4644985,model_6,1,3,3,0
50,1787253005.4644985,model_5,1,0,0,0
50,1787253005.4644985,model_2,1,2,2,0
50,1787253005.4644985,model_3,1,1,1,0
50,1787253005.4644985,model_1,2,1|2,1|2,0
51,1787253010.5465877,model_6,1,3,3,0
51,1787253010.5465877,model_5,1,0,0,0
51,1787253010.5465877,model_2,1,2,2,0
51,1787253010.5465877,model_3,1,1,1,0
51,1787253010.5465877,model_1,2,1|2,1|2,0
52,1787253015.5898402,model_6,1,3,3,0
52,1787253015.5898402,model_5,1,0,0,0
52,1787253015.5898402,model_3,1,1,1,0
52,1787253015.5898402,model_2,1,2,2,0
52,1787253015.5898402,model_4,1,2,2,0
52,1787253015.5898402,model_1,2,1|2,1|2,0
53,1787253020.7309809,model_3,1,1,1,0
53,1787253020.7309809,model_6,1,3,3,0
53,1787253020.7309809,model_5,1,0,0,0
53,1787253020.7309809,model_2,1,2,2,0
53,1787253020.7309809,model_4,1,2,2,0
53,1787253020.7309809,model_1,2,1|2,1|2,0
54,1787253025.8783867,model_3,1,1,1,0
54,1787253025.8783867,model_5,1,0,0,0
54,1787253025.8783867,model_6,1,3,3,0
54,1787253025.8783867,model_2,1,2,2,0
54,1787253025.8783867,model_4,1,2,2,0
54,1787253025.8783867,model_1,2,1|2,1|2,0
55,1787253031.0148745,model_3,1,1,1,0
55,1787253031.0148745,model_5,1,0,0,0
55,1787253031.0148745,model_6,1,3,3,0
55,1787253031.0148745,model_4,1,2,2,0
55,1787253031.0148745,model_2,1,2,2,0
55,1787253031.0148745,model_1,2,1|2,2|3,0
56,1787253036.061703,model_3,1,1,1,0
56,1787253036.061703,model_5,1,0,0,0
56,1787253036.061703,model_4,1,2,2,0
56,1787253036.061703,model_6,1,3,3,0
56,1787253036.061703,model_2,1,2,2,0
56,1787253036.061703,model_1,2,1|2,2|3,0
57,1787253041.3308527,model_3,1,1,1,0
57,1787253041.3308527,model_5,1,0,0,0
57,1787253041.3308527,model_4,1,2,2,0
57,1787253041.3308527,model_2,1,2,3,0
57,1787253041.3308527,model_6,1,3,3,0
57,1787253041.3308527,model_1,2,1|2,1|2,0
58,1787253046.3951664,model_3,1,1,1,0
58,1787253046.3951664,model_5,1,0,0,0
58,1787253046.3951664,model_4,1,2,2,0
58,1787253046.3951664,model_2,1,2,3,0
58,1787253046.3951664,model_6,1,3,3,0
58,1787253046.3951664,model_1,2,1|2,1|2,0
59,1787253051.5680606,model_3,1,1,1,0
59,1787253051.5680606,model_5,1,0,0,0
59,1787253051.5680606,model_4,1,2,2,0
59,1787253051.5680606,model_2,1,2,2,0
59,1787253051.5680606,model_6,1,3,3,0
59,1787253051.5680606,model_1,2,1|2,1|3,0
60,1787253056.7052174,model_3,1,1,1,0
60,1787253056.7052174,model_5,1,0,0,0
60,1787253056.7052174,model_2,1,2,2,0
60,1787253056.7052174,model_4,1,2,3,0
60,1787253056.7052174,model_6,1,3,3,0
60,1787253056.7052174,model_1,2,1|2,1|2,0
61,1787253061.7586102,model_3,1,1,1,0
61,1787253061.7586102,model_5,1,0,0,0
61,1787253061.7586102,model_4,1,2,2,0
61,1787253061.7586102,model_2,1,2,3,0
61,1787253061.7586102,model_6,1,3,3,0
62,1787253066.9612072,model_3,1,1,1,0
62,1787253066.9612072,model_5,1,0,0,0
62,1787253066.9612072,model_4,1,2,2,0
62,1787253066.9612072,model_2,1,3,3,0
62,1787253066.9612072,model_6,1,3,3,0
63,1787253072.113093,model_3,1,1,1,0
63,1787253072.113093,model_5,1,0,0,0
63,1787253072.113093,model_2,1,3,3,0
63,1787253072.113093,model_4,1,2,2,0
63,1787253072.113093,model_6,1,3,3,0
64,1787253077.264772,model_3,1,1,1,0
64,1787253077.264772,model_5,1,0,0,0
64,1787253077.264772,model_2,1,3,3,0
64,1787253077.264772,model_4,1,2,2,0
64,1787253077.264772,model_6,1,3,3,0
65,1787253082.3212035,model_3,1,1,1,0
65,1787253082.3212035,model_5,1,0,0,0
65,1787253082.3212035,model_4,1,2,2,0
65,1787253082.3212035,model_2,1,3,3,0
65,1787253082.3212035,model_6,1,3,3,0
66,1787253087.5077012,model_3,1,1,1,0
66,1787253087.5077012,model_5,1,0,0,0
66,1787253087.5077012,model_2,1,3,3,0
66,1787253087.5077012,model_6,1,3,2,0
66,1787253087.5077012,model_4,1,2,2,0
67,1787253092.669502,model_3,1,1,1,0
67,1787253092.669502,model_5,1,0,0,0
67,1787253092.669502,model_2,1,3,3,0
67,1787253092.669502,model_6,1,3,2,0
67,1787253092.669502,model_4,1,2,2,0
68,1787253097.7319334,model_3,1,1,1,0
68,1787253097.7319334,model_5,1,0,0,0
68,1787253097.7319334,model_2,1,3,3,0
68,1787253097.7319334,model_4,1,2,2,0
68,1787253097.7319334,model_6,1,2,2,0
69,1787253102.8586426,model_5,1,0,0,0
69,1787253102.8586426,model_3,1,1,1,0
69,1787253102.8586426,model_4,1,2,2,0
69,1787253102.8586426,model_2,1,3,3,0
69,1787253102.8586426,model_1,2,1|2,2|3,0
69,1787253102.8586426,model_6,1,2,2,0
70,1787253108.0334637,model_5,1,0,0,0
70,1787253108.0334637,model_3,1,1,1,0
70,1787253108.0334637,model_4,1,2,2,0
70,1787253108.0334637,model_1,2,1|2,2|3,0
70,1787253108.0334637,model_2,1,3,3,0
70,1787253108.0334637,model_6,1,2,2,0
71,1787253113.1837828,model_5,1,0,0,0
71,1787253113.1837828,model_3,1,1,1,0
71,1787253113.1837828,model_1,2,1|2,1|2,0
71,1787253113.1837828,model_4,1,2,3,0
71,1787253113.1837828,model_2,1,3,3,0
71,1787253113.1837828,model_6,1,2,2,0
72,1787253118.2631483,model_5,1,0,0,0
72,1787253118.2631483,model_3,1,1,1,0
72,1787253118.2631483,model_4,1,2,2,0
72,1787253118.2631483,model_1,2,1|2,2|3,0
72,1787253118.2631483,model_2,1,3,3,0
72,1787253118.2631483,model_6,1,2,2,0
73,1787253123.3545146,model_5,1,0,0,0
73,1787253123.3545146,model_1,2,1|2,1|2,0
73,1787253123.3545146,model_4,1,2,2,0
73,1787253123.3545146,model_2,1,3,3,0
73,1787253123.3545146,model_3,1,1,1,0
73,1787253123.3545146,model_6,1,2,1,0
74,1787253128.8494391,model_5,1,0,0,0
74,1787253128.8494391,model_4,1,2,2,0
74,1787253128.8494391,model_1,2,1|2,1|3,0
74,1787253128.8494391,model_2,1,3,3,0
74,1787253128.8494391,model_3,1,1,1,0
74,1787253128.8494391,model_6,1,2,2,0
75,1787253133.9150882,model_5,1,0,0,0
75,1787253133.9150882,model_1,2,1|2,1|2,0
75,1787253133.9150882,model_4,1,2,2,0
75,1787253133.9150882,model_2,1,3,3,0
75,1787253133.9150882,model_3,1,1,1,0
75,1787253133.9150882,model_6,1,2,3,0
76,1787253139.0052142,model_5,1,0,0,0
76,1787253139.0052142,model_1,2,1|2,1|2,0
76,1787253139.0052142,model_4,1,2,2,0
76,1787253139.0052142,model_2,1,3,3,0
76,1787253139.0052142,model_3,1,1,1,0
76,1787253139.0052142,model_6,1,2,3,0
77,1787253144.0754294,model_5,1,0,0,0
77,1787253144.0754294,model_1,2,1|2,1|2,0
77,1787253144.0754294,model_4,1,2,3,0
77,1787253144.0754294,model_2,1,3,3,0
77,1787253144.0754294,model_3,1,1,1,0
77,1787253144.0754294,model_6,1,2,2,0
78,1787253149.2303035,model_5,1,0,0,0
78,1787253149.2303035,model_1,2,1|2,1|2,0
78,1787253149.2303035,model_4,1,2,2,0
78,1787253149.2303035,model_2,1,3,3,0
79,1787253154.405508,model_5,1,0,0,0
79,1787253154.405508,model_1,2,1|2,1|2,0
79,1787253154.405508,model_4,1,2,2,0
79,1787253154.405508,model_2,1,3,3,0
80,1787253159.6052687,model_5,1,0,0,0
80,1787253159.6052687,model_4,1,2,2,0
80,1787253159.6052687,model_1,2,1|2,1|3,0
80,1787253159.6052687,model_2,1,3,3,0
81,1787253164.8100364,model_5,1,0,0,0
81,1787253164.8100364,model_4,1,2,2,0
81,1787253164.8100364,model_1,2,1|2,1|3,0
81,1787253164.8100364,model_2,1,3,3,0
82,1787253170.4050457,model_5,1,0,0,0
82,1787253170.4050457,model_4,1,2,2,0
82,1787253170.4050457,model_1,2,1|2,1|3,0
82,1787253170.4050457,model_2,1,3,3,0
83,1787253175.7570596,model_5,1,0,0,0
83,1787253175.7570596,model_4,1,2,2,0
83,1787253175.7570596,model_6,1,1,1,0
83,1787253175.7570596,model_1,2,1|2,1|3,0
83,1787253175.7570596,model_2,1,3,3,0
84,1787253180.8572106,model_5,1,0,0,0
84,1787253180.8572106,model_6,1,1,1,0
84,1787253180.8572106,model_4,1,2,2,0
84,1787253180.8572106,model_1,2,1|2,1|3,0
84,1787253180.8572106,model_2,1,3,3,0
85,1787253186.1391366,model_5,1,0,0,0
85,1787253186.1391366,model_6,1,1,1,0
85,1787253186.1391366,model_4,1,2,2,0
85,1787253186.1391366,model_2,1,3,3,0
85,1787253186.1391366,model_1,2,1|2,2|3,0
86,1787253191.3329227,model_5,1,0,0,0
86,1787253191.3329227,model_6,1,1,1,0
86,1787253191.3329227,model_4,1,2,2,0
86,1787253191.3329227,model_2,1,3,3,0
86,1787253191.3329227,model_1,2,2|3,2|3,0
87,1787253196.4051266,model_6,1,1,1,0
87,1787253196.4051266,model_4,1,2,2,0
87,1787253196.4051266,model_5,1,0,0,0
87,1787253196.4051266,model_2,1,3,3,0
87,1787253196.4051266,model_1,2,2|3,2|3,0
