Real trace file: /root/Prism-final-regression-diagnosis/exp/results/final-regression-diagnosis/alg2-root-cause/sanity/steady_r8_s1_120s.pkl
[PRISM_DIRECT] 958 requests, span 119.9s
Request model_5#11 arrives at 1662219.449988463, sleeping for 0.14026229549199343 seconds
Request model_5#12 arrives at 1662219.590800435, sleeping for 0.03634794265963137 seconds
Request model_3#9 arrives at 1662219.628583045, sleeping for 0.17484381748363376 seconds
Request model_3#10 arrives at 1662219.805497775, sleeping for 0.09693712741136551 seconds
Request model_2#2 arrives at 1662219.90338475, sleeping for 0.0007890539709478617 seconds
Request model_4#5 arrives at 1662219.905193913, sleeping for 0.0192327203694731 seconds
Request model_1#1 arrives at 1662219.924888889, sleeping for 0.02269316092133522 seconds
Request model_3#11 arrives at 1662219.948628535, sleeping for 0.14615195919759572 seconds
Request model_3#12 arrives at 1662220.095532673, sleeping for 0.10557827772572637 seconds
Request model_3#13 arrives at 1662220.201387407, sleeping for 0.10645609558559954 seconds
Request model_3#14 arrives at 1662220.30845536, sleeping for 0.0010591289028525352 seconds
Request model_4#6 arrives at 1662220.310219553, sleeping for 0.12424528622068465 seconds
Request model_2#3 arrives at 1662220.434995046, sleeping for 0.014645899180322886 seconds
Request model_5#13 arrives at 1662220.450743983, sleeping for 0.03951810020953417 seconds
Request model_5#14 arrives at 1662220.490438347, sleeping for 0.1782313755247742 seconds
Request model_5#15 arrives at 1662220.669269601, sleeping for 0.028177608037367463 seconds
Request model_4#7 arrives at 1662220.698145535, sleeping for 0.03625650121830404 seconds
Request model_3#15 arrives at 1662220.735859395, sleeping for 0.23862114758230746 seconds
Request model_2#4 arrives at 1662220.97565235, sleeping for 0.006030689924955368 seconds
Request model_6#3 arrives at 1662220.982535891, sleeping for 0.0003028726205229759 seconds
Request model_3#16 arrives at 1662220.982989314, sleeping for 0.17448392766527832 seconds
Request model_4#8 arrives at 1662221.158939707, sleeping for 0.0968732547480613 seconds
Request model_5#16 arrives at 1662221.256938073, sleeping for 0.15440111071802676 seconds
Request model_2#5 arrives at 1662221.413495252, sleeping for 0.33505100617185235 seconds
Request model_5#17 arrives at 1662221.749914193, sleeping for 0.21301649045199156 seconds
Request model_5#18 arrives at 1662221.963919788, sleeping for 0.3522317160386592 seconds
Request model_4#9 arrives at 1662222.31672967, sleeping for 0.060247700195759535 seconds
Request model_5#19 arrives at 1662222.377621811, sleeping for 0.026608668034896255 seconds
Request model_1#2 arrives at 1662222.404543891, sleeping for 0.4255743590183556 seconds
Request model_1#3 arrives at 1662222.830562945, sleeping for 0.005758738378062844 seconds
Request model_1#4 arrives at 1662222.837327965, sleeping for 0.08205203525722027 seconds
Request model_5#20 arrives at 1662222.920079808, sleeping for 0.1699866729322821 seconds
Request model_2#6 arrives at 1662223.090932143, sleeping for 0.2765881847590208 seconds
Request model_4#10 arrives at 1662223.368912571, sleeping for 0.03693271102383733 seconds
Request model_1#5 arrives at 1662223.406490339, sleeping for 0.050406773341819644 seconds
Request model_3#17 arrives at 1662223.457206785, sleeping for 0.00518438802100718 seconds
Request model_5#21 arrives at 1662223.463157109, sleeping for 0.004790441365912557 seconds
Request model_5#22 arrives at 1662223.468857761, sleeping for 0.12076138495467603 seconds
Request model_6#4 arrives at 1662223.590644493, sleeping for 0.16045931610278785 seconds
Request model_2#7 arrives at 1662223.752935764, sleeping for 0.13184604002162814 seconds
Request model_5#23 arrives at 1662223.885396245, sleeping for 0.1039967411197722 seconds
Request model_5#24 arrives at 1662223.989890908, sleeping for 0.12004872784018517 seconds
Request model_2#8 arrives at 1662224.110828094, sleeping for 0.08747402881272137 seconds
Request model_5#25 arrives at 1662224.198572654, sleeping for 0.06425534281879663 seconds
Request model_5#26 arrives at 1662224.263014481, sleeping for 0.14819441107101738 seconds
Request model_3#18 arrives at 1662224.411847393, sleeping for 0.2772777588106692 seconds
Request model_2#9 arrives at 1662224.689882871, sleeping for 0.026682067662477493 seconds
Request model_5#27 arrives at 1662224.717888628, sleeping for 0.0373777081258595 seconds
Request model_5#28 arrives at 1662224.755614478, sleeping for 0.06315082311630249 seconds
Request model_6#5 arrives at 1662224.819292099, sleeping for 0.11007041670382023 seconds
Request model_5#29 arrives at 1662224.93008169, sleeping for 0.27850891766138375 seconds
Request model_3#19 arrives at 1662225.209123766, sleeping for 0.39292049035429955 seconds
Request model_2#10 arrives at 1662225.604107039, sleeping for 0.13750081858597696 seconds
Request model_5#30 arrives at 1662225.742059201, sleeping for 0.11828738916665316 seconds
Request model_5#31 arrives at 1662225.860628089, sleeping for 0.2565394174307585 seconds
Request model_6#6 arrives at 1662226.119186393, sleeping for 0.056342830415815115 seconds
Request model_1#6 arrives at 1662226.176025854, sleeping for 0.3529330096207559 seconds
Request model_6#7 arrives at 1662226.529621042, sleeping for 0.2536948542110622 seconds
Request model_3#20 arrives at 1662226.783799794, sleeping for 0.02183995069935918 seconds
Request model_1#7 arrives at 1662226.806687493, sleeping for 0.12899036379531026 seconds
Request model_3#21 arrives at 1662226.936481034, sleeping for 0.14907559379935265 seconds
Request model_4#11 arrives at 1662227.086297143, sleeping for 0.13681600522249937 seconds
Request model_5#32 arrives at 1662227.223411688, sleeping for 0.29623363842256367 seconds
Request model_6#8 arrives at 1662227.520203905, sleeping for 0.1426840436179191 seconds
Request model_5#33 arrives at 1662227.665154728, sleeping for 0.026578174205496907 seconds
Request model_3#22 arrives at 1662227.692915454, sleeping for 0.04142228723503649 seconds
Request model_5#34 arrives at 1662227.734628832, sleeping for 0.020571565022692084 seconds
Request model_4#12 arrives at 1662227.756323633, sleeping for 0.07162970653735101 seconds
Request model_1#8 arrives at 1662227.830072839, sleeping for 0.44618244422599673 seconds
Request model_6#9 arrives at 1662228.27744558, sleeping for 0 seconds
Request model_5#35 arrives at 1662228.277902814, sleeping for 0.008662295760586858 seconds
Request model_6#10 arrives at 1662228.28676802, sleeping for 0.26530430233106017 seconds
Request model_3#23 arrives at 1662228.552649288, sleeping for 0.0633486844599247 seconds
Request model_3#24 arrives at 1662228.61645492, sleeping for 0.04846778023056686 seconds
Request model_4#13 arrives at 1662228.665176201, sleeping for 0.012144433567300439 seconds
Request model_5#36 arrives at 1662228.678163307, sleeping for 0.21217372152023017 seconds
Request model_6#11 arrives at 1662228.891442746, sleeping for 0.4090532788541168 seconds
Request model_5#37 arrives at 1662229.302379868, sleeping for 0.004952109418809414 seconds
Request model_5#38 arrives at 1662229.308183331, sleeping for 0.10518717742525041 seconds
Request model_3#25 arrives at 1662229.413944184, sleeping for 0.06339876516722143 seconds
Request model_3#26 arrives at 1662229.477556065, sleeping for 0.015419380739331245 seconds
Request model_5#39 arrives at 1662229.493281521, sleeping for 0.03089355956763029 seconds
Request model_5#40 arrives at 1662229.525009206, sleeping for 0.06465271022170782 seconds
Request model_3#27 arrives at 1662229.590724852, sleeping for 0.3195420845877379 seconds
Request model_5#41 arrives at 1662229.911153624, sleeping for 0.057323456509038806 seconds
Request model_1#9 arrives at 1662229.969074193, sleeping for 0.0701876268722117 seconds
Request model_3#28 arrives at 1662230.040390181, sleeping for 0.07806496671400964 seconds
Request model_3#29 arrives at 1662230.119624857, sleeping for 0.11614303151145577 seconds
Request model_3#30 arrives at 1662230.23619577, sleeping for 0.3602809451986104 seconds
Request model_2#11 arrives at 1662230.597395044, sleeping for 0.167404881445691 seconds
Request model_6#12 arrives at 1662230.765599089, sleeping for 0.04981863941065967 seconds
Request model_5#42 arrives at 1662230.816391405, sleeping for 0.05808964557945728 seconds
Request model_5#43 arrives at 1662230.874691756, sleeping for 0 seconds
Request model_3#31 arrives at 1662230.875308501, sleeping for 0.017652675742283463 seconds
Request model_3#32 arrives at 1662230.893192823, sleeping for 0.15509492857381701 seconds
Request model_6#13 arrives at 1662231.048861066, sleeping for 0.17840371280908585 seconds
Request model_5#44 arrives at 1662231.228278893, sleeping for 0.3760279677808285 seconds
Request model_3#33 arrives at 1662231.60468256, sleeping for 0.04760100645944476 seconds
Request model_6#14 arrives at 1662231.653424281, sleeping for 0.4038008206989616 seconds
Request model_3#34 arrives at 1662232.058447749, sleeping for 0.011364491656422615 seconds
Request model_4#14 arrives at 1662232.070216125, sleeping for 0.02467038296163082 seconds
Request model_4#15 arrives at 1662232.095816645, sleeping for 0.0019174434710294008 seconds
Request model_2#12 arrives at 1662232.098479595, sleeping for 0.18936678557656705 seconds
Request model_5#45 arrives at 1662232.288475541, sleeping for 0.23376667452976108 seconds
Request model_2#13 arrives at 1662232.522467523, sleeping for 0.051575277699157596 seconds
Request model_5#46 arrives at 1662232.574371897, sleeping for 0.001267514657229185 seconds
Request model_1#10 arrives at 1662232.57608032, sleeping for 0.028144855983555317 seconds
Request model_6#15 arrives at 1662232.604766592, sleeping for 0.5570769151672721 seconds
Request model_5#47 arrives at 1662233.162970804, sleeping for 0.08932478842325509 seconds
Request model_3#35 arrives at 1662233.25308461, sleeping for 0.013759335968643427 seconds
Request model_5#48 arrives at 1662233.268082122, sleeping for 0.09646772034466267 seconds
Request model_3#36 arrives at 1662233.364858258, sleeping for 0.03738611191511154 seconds
Request model_3#37 arrives at 1662233.402558457, sleeping for 0.05014307121746242 seconds
Request model_2#14 arrives at 1662233.453246692, sleeping for 0.09317241539247334 seconds
Request model_6#16 arrives at 1662233.547093697, sleeping for 0.00035035237669944763 seconds
Request model_5#49 arrives at 1662233.547750222, sleeping for 0.10629186499863863 seconds
Request model_2#15 arrives at 1662233.654841914, sleeping for 0.23500295798294246 seconds
Request model_1#11 arrives at 1662233.890589439, sleeping for 0.03408512147143483 seconds
Request model_5#50 arrives at 1662233.925458757, sleeping for 0.005540324607864022 seconds
Request model_1#12 arrives at 1662233.931195619, sleeping for 0.27601410262286663 seconds
Request model_5#51 arrives at 1662234.207571095, sleeping for 0.15697319502942264 seconds
Request model_4#16 arrives at 1662234.365666355, sleeping for 0.059790178667753935 seconds
Request model_2#16 arrives at 1662234.426813067, sleeping for 0.06798219680786133 seconds
Request model_5#52 arrives at 1662234.495789758, sleeping for 0.0923304301686585 seconds
Request model_5#53 arrives at 1662234.588570965, sleeping for 0.09169887378811836 seconds
Request model_4#17 arrives at 1662234.681307871, sleeping for 0.39554136083461344 seconds
Request model_1#13 arrives at 1662235.077537393, sleeping for 0.004299398045986891 seconds
Request model_2#17 arrives at 1662235.08244176, sleeping for 0.09617018466815352 seconds
Request model_6#17 arrives at 1662235.179294137, sleeping for 0.06882273475639522 seconds
Request model_5#54 arrives at 1662235.248782931, sleeping for 0.04641909059137106 seconds
Request model_6#18 arrives at 1662235.2958908, sleeping for 0.02712883404456079 seconds
Request model_5#55 arrives at 1662235.323960577, sleeping for 0.1059222612529993 seconds
Request model_3#38 arrives at 1662235.430594186, sleeping for 0.025172693887725472 seconds
Request model_5#56 arrives at 1662235.456697289, sleeping for 0.0076499697752296925 seconds
Request model_2#18 arrives at 1662235.465506135, sleeping for 0.11194036155939102 seconds
Request model_3#39 arrives at 1662235.578423291, sleeping for 0.14355740859173238 seconds
Request model_5#57 arrives at 1662235.723270332, sleeping for 0.0028035715222358704 seconds
Request model_2#19 arrives at 1662235.727095451, sleeping for 0.11458485573530197 seconds
Request model_4#18 arrives at 1662235.842853417, sleeping for 0.009739489061757922 seconds
Request model_3#40 arrives at 1662235.853613747, sleeping for 0.4878012393601239 seconds
Request model_5#58 arrives at 1662236.342889518, sleeping for 0.30545448628254235 seconds
Request model_5#59 arrives at 1662236.649098384, sleeping for 0.17058138409629464 seconds
Request model_6#19 arrives at 1662236.820093299, sleeping for 0.04479537019506097 seconds
Request model_2#20 arrives at 1662236.865238723, sleeping for 0.06282935873605311 seconds
Request model_5#60 arrives at 1662236.929174016, sleeping for 0.004455758724361658 seconds
Request model_3#41 arrives at 1662236.933893692, sleeping for 0.017663864186033607 seconds
Request model_4#19 arrives at 1662236.952370908, sleeping for 0.09954600385390222 seconds
Request model_2#21 arrives at 1662237.053117874, sleeping for 0.14163832180202007 seconds
Request model_3#42 arrives at 1662237.195451057, sleeping for 0.2887876045424491 seconds
Request model_5#61 arrives at 1662237.48506418, sleeping for 0.015728364000096917 seconds
Request model_6#20 arrives at 1662237.501881915, sleeping for 0.06976977339945734 seconds
Request model_3#43 arrives at 1662237.572600178, sleeping for 0.059198341332376 seconds
Request model_3#44 arrives at 1662237.633325128, sleeping for 0.04417694336734712 seconds
Request model_3#45 arrives at 1662237.67830415, sleeping for 0.007510332856327295 seconds
Request model_2#22 arrives at 1662237.685992697, sleeping for 0.28876057267189026 seconds
Request model_4#20 arrives at 1662237.975944063, sleeping for 0.23452764539979398 seconds
Request model_5#62 arrives at 1662238.211309184, sleeping for 0.15809415793046355 seconds
Request model_5#63 arrives at 1662238.37022773, sleeping for 0.06935778609476984 seconds
Request model_3#46 arrives at 1662238.440949634, sleeping for 0.07265997771173716 seconds
Request model_5#64 arrives at 1662238.514449207, sleeping for 0.37232807371765375 seconds
Request model_4#21 arrives at 1662238.887485558, sleeping for 0.0010190936736762524 seconds
Request model_3#47 arrives at 1662238.889300712, sleeping for 0.15118675353005528 seconds
Request model_2#23 arrives at 1662239.041732819, sleeping for 0.17385888379067183 seconds
Request model_3#48 arrives at 1662239.216334232, sleeping for 0.18679054407402873 seconds
Request model_2#24 arrives at 1662239.404101501, sleeping for 0.06264134077355266 seconds
Request model_6#21 arrives at 1662239.467904873, sleeping for 0.6231204050127417 seconds
Request model_5#65 arrives at 1662240.091458577, sleeping for 0.0017776160966604948 seconds
Request model_4#22 arrives at 1662240.094370309, sleeping for 0.12980875722132623 seconds
Request model_2#25 arrives at 1662240.224936314, sleeping for 0.05112244328483939 seconds
Request model_5#66 arrives at 1662240.276749538, sleeping for 0.142180270049721 seconds
Request model_2#26 arrives at 1662240.420634843, sleeping for 0.03312976332381368 seconds
Request model_1#14 arrives at 1662240.454396733, sleeping for 0.26023992034606636 seconds
Request model_5#67 arrives at 1662240.715461114, sleeping for 0.036589133786037564 seconds
Request model_4#23 arrives at 1662240.75273714, sleeping for 0.1710520456545055 seconds
Request model_5#68 arrives at 1662240.924554241, sleeping for 0.046350755263119936 seconds
Request model_1#15 arrives at 1662240.971300407, sleeping for 0.007628271821886301 seconds
Request model_5#69 arrives at 1662240.979691739, sleeping for 0.023475624155253172 seconds
Request model_2#27 arrives at 1662241.003393245, sleeping for 0.012433434836566448 seconds
Request model_6#22 arrives at 1662241.016074328, sleeping for 0.05433445703238249 seconds
Request model_4#24 arrives at 1662241.070783563, sleeping for 0.10280655254609883 seconds
Request model_2#28 arrives at 1662241.175520818, sleeping for 0.124689687974751 seconds
Request model_2#29 arrives at 1662241.301325349, sleeping for 0.2745342075359076 seconds
Request model_5#70 arrives at 1662241.576670406, sleeping for 0.06638463749550283 seconds
Request model_1#16 arrives at 1662241.643852754, sleeping for 0.03840715251863003 seconds
Request model_2#30 arrives at 1662241.682891532, sleeping for 0.03548289486207068 seconds
Request model_1#17 arrives at 1662241.718607537, sleeping for 0.03231872618198395 seconds
Request model_3#49 arrives at 1662241.751318329, sleeping for 0.34730840544216335 seconds
Request model_3#50 arrives at 1662242.099673586, sleeping for 0.034584344597533345 seconds
Request model_2#31 arrives at 1662242.135204759, sleeping for 0.4557556041982025 seconds
Request model_6#23 arrives at 1662242.591991519, sleeping for 0.14384537190198898 seconds
Request model_6#24 arrives at 1662242.738030649, sleeping for 0.07916175527498126 seconds
Request model_3#51 arrives at 1662242.818081791, sleeping for 0.0013311963994055986 seconds
Request model_2#32 arrives at 1662242.819846234, sleeping for 0.03963471087627113 seconds
Request model_3#52 arrives at 1662242.860550035, sleeping for 0.04363169800490141 seconds
Request model_3#53 arrives at 1662242.905270577, sleeping for 0.2995027252472937 seconds
Request model_5#71 arrives at 1662243.205435207, sleeping for 0.12294883956201375 seconds
Request model_6#25 arrives at 1662243.329336374, sleeping for 0.41480349679477513 seconds
Request model_3#54 arrives at 1662243.745005689, sleeping for 0.009608414955437183 seconds
Request model_6#26 arrives at 1662243.7558359, sleeping for 0.06499256519600749 seconds
Request model_5#72 arrives at 1662243.821575686, sleeping for 0.2701268105302006 seconds
Request model_2#33 arrives at 1662244.092403519, sleeping for 0.026802302803844213 seconds
Request model_5#73 arrives at 1662244.120190475, sleeping for 0.08132909773848951 seconds
Request model_3#55 arrives at 1662244.20193128, sleeping for 0.003574614180251956 seconds
Request model_4#25 arrives at 1662244.205662288, sleeping for 0.012106291484087706 seconds
Request model_1#18 arrives at 1662244.21814654, sleeping for 0.12601829273626208 seconds
Request model_5#74 arrives at 1662244.345345511, sleeping for 0.1536179999820888 seconds
Request model_3#56 arrives at 1662244.50062486, sleeping for 0.0510639944113791 seconds
Request model_4#26 arrives at 1662244.552419713, sleeping for 0.1979339385870844 seconds
Request model_6#27 arrives at 1662244.751300894, sleeping for 0.047480935929343104 seconds
Request model_2#34 arrives at 1662244.799157418, sleeping for 0.024165058275684714 seconds
Request model_5#75 arrives at 1662244.823882731, sleeping for 0.11730460519902408 seconds
Request model_5#76 arrives at 1662244.941674883, sleeping for 0.25101418350823224 seconds
Request model_2#35 arrives at 1662245.193377545, sleeping for 0.10910970321856439 seconds
Request model_5#77 arrives at 1662245.303263898, sleeping for 0.33873352757655084 seconds
Request model_2#36 arrives at 1662245.643058391, sleeping for 0.5836334442719817 seconds
Request model_3#57 arrives at 1662246.227284724, sleeping for 0.08091092482209206 seconds
Request model_2#37 arrives at 1662246.308457134, sleeping for 0.08552532666362822 seconds
Request model_3#58 arrives at 1662246.394498511, sleeping for 0.12295405589975417 seconds
Request model_2#38 arrives at 1662246.517801313, sleeping for 0.06506336317397654 seconds
Request model_6#28 arrives at 1662246.583580199, sleeping for 0.5293797650374472 seconds
Request model_5#78 arrives at 1662247.113345488, sleeping for 0.02987449010834098 seconds
Request model_6#29 arrives at 1662247.144206116, sleeping for 0.05296591157093644 seconds
Request model_2#39 arrives at 1662247.197883974, sleeping for 0.16839798423461616 seconds
Request model_2#40 arrives at 1662247.366690832, sleeping for 0.6531769665889442 seconds
Request model_3#59 arrives at 1662248.020313607, sleeping for 0.05560080870054662 seconds
Request model_5#79 arrives at 1662248.076803865, sleeping for 0.24154689139686525 seconds
Request model_2#41 arrives at 1662248.319348229, sleeping for 0.37350819492712617 seconds
Request model_4#27 arrives at 1662248.693217585, sleeping for 0.06760063930414617 seconds
Request model_3#60 arrives at 1662248.762157615, sleeping for 0.23176415264606476 seconds
Request model_4#28 arrives at 1662248.995210999, sleeping for 0.13785966648720205 seconds
Request model_3#61 arrives at 1662249.134276198, sleeping for 0.12059287540614605 seconds
Request model_1#19 arrives at 1662249.255615575, sleeping for 0.22921957541257143 seconds
Request model_5#80 arrives at 1662249.486921416, sleeping for 0.03640407882630825 seconds
Request model_6#30 arrives at 1662249.524615665, sleeping for 0.15854796417988837 seconds
Request model_1#20 arrives at 1662249.683551551, sleeping for 0.006121064769104123 seconds
Request model_3#62 arrives at 1662249.690324721, sleeping for 0.2514031466562301 seconds
Request model_5#81 arrives at 1662249.942417305, sleeping for 0.05568396649323404 seconds
Request model_4#29 arrives at 1662249.99841407, sleeping for 0.08187417150475085 seconds
Request model_3#63 arrives at 1662250.081191792, sleeping for 0.08197738439776003 seconds
Request model_6#31 arrives at 1662250.163986474, sleeping for 0.017504945630207658 seconds
Request model_3#64 arrives at 1662250.181716415, sleeping for 0.2037977152504027 seconds
Request model_1#21 arrives at 1662250.386577731, sleeping for 0.26309032877907157 seconds
Request model_5#82 arrives at 1662250.650835405, sleeping for 0.07055534329265356 seconds
Request model_4#30 arrives at 1662250.721961611, sleeping for 0.33294135774485767 seconds
Request model_5#83 arrives at 1662251.05572473, sleeping for 0.12687254510819912 seconds
Request model_2#42 arrives at 1662251.183651576, sleeping for 0.04137913160957396 seconds
Request model_6#32 arrives at 1662251.225444705, sleeping for 0.18735258327797055 seconds
Request model_6#33 arrives at 1662251.413026533, sleeping for 0.11325559066608548 seconds
Request model_5#84 arrives at 1662251.526622403, sleeping for 0.1301977529656142 seconds
Request model_2#43 arrives at 1662251.657017178, sleeping for 0.13138144789263606 seconds
Request model_3#65 arrives at 1662251.788921603, sleeping for 0.18370515177957714 seconds
Request model_2#44 arrives at 1662251.973079355, sleeping for 0.28475731424987316 seconds
Request model_3#66 arrives at 1662252.258662077, sleeping for 0.06192225590348244 seconds
Request model_3#67 arrives at 1662252.321509282, sleeping for 0.38274699239991605 seconds
Request model_3#68 arrives at 1662252.705578263, sleeping for 0.02607648610137403 seconds
Request model_3#69 arrives at 1662252.733353588, sleeping for 0.12513622012920678 seconds
Request model_5#85 arrives at 1662252.859049788, sleeping for 0.0852331779897213 seconds
Request model_4#31 arrives at 1662252.944908253, sleeping for 0.06225879001431167 seconds
Request model_5#86 arrives at 1662253.00805859, sleeping for 0.015631124144420028 seconds
Request model_6#34 arrives at 1662253.024788243, sleeping for 0.1125376399140805 seconds
Request model_2#45 arrives at 1662253.137569537, sleeping for 0.0776788080111146 seconds
Request model_6#35 arrives at 1662253.21631902, sleeping for 0.04058210621587932 seconds
Request model_4#32 arrives at 1662253.258042169, sleeping for 0.1463182382285595 seconds
Request model_3#70 arrives at 1662253.404648783, sleeping for 0.09228633856400847 seconds
Request model_2#46 arrives at 1662253.497434989, sleeping for 0.30027173832058907 seconds
Request model_5#87 arrives at 1662253.798205903, sleeping for 0.001748743699863553 seconds
Request model_3#71 arrives at 1662253.800247438, sleeping for 0.06362881045788527 seconds
Request model_4#33 arrives at 1662253.864917247, sleeping for 0.11892178491689265 seconds
Request model_2#47 arrives at 1662253.98569401, sleeping for 0.00045727682299911976 seconds
Request model_2#48 arrives at 1662253.986529116, sleeping for 0.10840962291695178 seconds
Request model_3#72 arrives at 1662254.095495942, sleeping for 0.08391469833441079 seconds
Request model_2#49 arrives at 1662254.180260989, sleeping for 0.14373931218869984 seconds
Request model_5#88 arrives at 1662254.324828428, sleeping for 0.11437232489697635 seconds
Request model_4#34 arrives at 1662254.439596047, sleeping for 0.010702663101255894 seconds
Request model_5#89 arrives at 1662254.451313784, sleeping for 0.06119849206879735 seconds
Request model_4#35 arrives at 1662254.51302603, sleeping for 0.1363282089587301 seconds
Request model_5#90 arrives at 1662254.64962614, sleeping for 0.11653439584188163 seconds
Request model_5#91 arrives at 1662254.766723096, sleeping for 0.26174142374657094 seconds
Request model_2#50 arrives at 1662255.029709551, sleeping for 0.028317844960838556 seconds
Request model_5#92 arrives at 1662255.058412053, sleeping for 0.008853631792590022 seconds
Request model_5#93 arrives at 1662255.069094932, sleeping for 0.01804486312903464 seconds
Request model_4#36 arrives at 1662255.088769208, sleeping for 0.0379316913895309 seconds
Request model_2#51 arrives at 1662255.127572255, sleeping for 0.1451066758017987 seconds
Request model_3#73 arrives at 1662255.273370313, sleeping for 0.2654015948064625 seconds
Request model_4#37 arrives at 1662255.539141519, sleeping for 0.40784191829152405 seconds
Request model_5#94 arrives at 1662255.947290567, sleeping for 0.04804921499453485 seconds
Request model_1#22 arrives at 1662255.996507781, sleeping for 0.02967001311480999 seconds
Request model_5#95 arrives at 1662256.027279158, sleeping for 0.10325609194114804 seconds
Request model_4#38 arrives at 1662256.130949835, sleeping for 0.1613633760716766 seconds
Request model_2#52 arrives at 1662256.292917893, sleeping for 0.22567969211377203 seconds
Request model_3#74 arrives at 1662256.519004425, sleeping for 0.029270292725414038 seconds
Request model_4#39 arrives at 1662256.548844716, sleeping for 0.14835141343064606 seconds
Request model_4#40 arrives at 1662256.697957928, sleeping for 0.45573603664524853 seconds
Request model_1#23 arrives at 1662257.154726446, sleeping for 0.04734430671669543 seconds
Request model_2#53 arrives at 1662257.202469459, sleeping for 0.1923865454737097 seconds
Request model_4#41 arrives at 1662257.395031663, sleeping for 0.08120421878993511 seconds
Request model_6#36 arrives at 1662257.476761597, sleeping for 0.045477733481675386 seconds
Request model_3#75 arrives at 1662257.522440985, sleeping for 0.17446633847430348 seconds
Request model_2#54 arrives at 1662257.698262285, sleeping for 0.06777561269700527 seconds
Request model_6#37 arrives at 1662257.767144285, sleeping for 0.05955232703126967 seconds
Request model_6#38 arrives at 1662257.828531498, sleeping for 0.2230911434162408 seconds
Request model_5#96 arrives at 1662258.053337241, sleeping for 0.0636411679442972 seconds
Request model_5#97 arrives at 1662258.11818147, sleeping for 0.04126207809895277 seconds
Request model_5#98 arrives at 1662258.160357622, sleeping for 0.16713468707166612 seconds
Request model_5#99 arrives at 1662258.328264844, sleeping for 0.027320921188220382 seconds
Request model_3#76 arrives at 1662258.35608369, sleeping for 0.04027993883937597 seconds
Request model_6#39 arrives at 1662258.39676945, sleeping for 0.05491209914907813 seconds
Request model_5#100 arrives at 1662258.452541853, sleeping for 0.0019536351319402456 seconds
Request model_3#77 arrives at 1662258.455231192, sleeping for 0.051448663929477334 seconds
Request model_6#40 arrives at 1662258.506915604, sleeping for 0.1332659195177257 seconds
Request model_3#78 arrives at 1662258.640998706, sleeping for 0.03022061660885811 seconds
Request model_3#79 arrives at 1662258.671708913, sleeping for 0.016724966699257493 seconds
Request model_4#42 arrives at 1662258.689184933, sleeping for 0.041545367101207376 seconds
