cycle,timestamp,model,tp_size,current_gpus,planned_gpus,planned_collides
28,1787233547.1792712,model_1,2,2|3,1|3,0
28,1787233547.1792712,model_4,1,1,1,0
28,1787233547.1792712,model_2,1,1,1,0
29,1787233552.2255614,model_3,1,2,2,0
29,1787233552.2255614,model_5,1,0,0,0
29,1787233552.2255614,model_6,1,3,3,0
29,1787233552.2255614,model_1,2,2|3,1|3,0
29,1787233552.2255614,model_2,1,1,1,0
29,1787233552.2255614,model_4,1,1,1,0
30,1787233557.3839166,model_3,1,2,2,0
30,1787233557.3839166,model_5,1,0,0,0
30,1787233557.3839166,model_6,1,3,3,0
30,1787233557.3839166,model_1,2,2|3,1|3,0
30,1787233557.3839166,model_2,1,1,1,0
30,1787233557.3839166,model_4,1,1,1,0
31,1787233562.471201,model_3,1,2,2,0
31,1787233562.471201,model_5,1,0,0,0
31,1787233562.471201,model_6,1,3,3,0
31,1787233562.471201,model_1,2,2|3,1|3,0
31,1787233562.471201,model_4,1,1,1,0
32,1787233567.5110226,model_3,1,2,2,0
32,1787233567.5110226,model_5,1,0,0,0
32,1787233567.5110226,model_6,1,3,3,0
32,1787233567.5110226,model_1,2,2|3,1|3,0
32,1787233567.5110226,model_4,1,1,1,0
33,1787233572.7452006,model_3,1,2,2,0
33,1787233572.7452006,model_5,1,0,0,0
33,1787233572.7452006,model_6,1,3,3,0
33,1787233572.7452006,model_1,2,1|3,1|3,0
33,1787233572.7452006,model_4,1,1,1,0
34,1787233577.911044,model_3,1,2,2,0
34,1787233577.911044,model_5,1,0,0,0
34,1787233577.911044,model_6,1,3,3,0
35,1787233583.061407,model_3,1,2,2,0
35,1787233583.061407,model_5,1,0,0,0
35,1787233583.061407,model_6,1,3,3,0
35,1787233583.061407,model_2,1,1,1,0
36,1787233588.1594815,model_3,1,2,2,0
36,1787233588.1594815,model_5,1,0,0,0
36,1787233588.1594815,model_6,1,3,3,0
36,1787233588.1594815,model_2,1,1,1,0
37,1787233593.4725006,model_3,1,2,2,0
37,1787233593.4725006,model_6,1,3,3,0
37,1787233593.4725006,model_5,1,0,0,0
37,1787233593.4725006,model_2,1,1,1,0
38,1787233598.6738362,model_3,1,2,2,0
38,1787233598.6738362,model_6,1,3,3,0
38,1787233598.6738362,model_5,1,0,0,0
38,1787233598.6738362,model_2,1,1,1,0
39,1787233603.7294567,model_6,1,3,3,0
39,1787233603.7294567,model_5,1,0,0,0
39,1787233603.7294567,model_3,1,2,2,0
39,1787233603.7294567,model_2,1,1,1,0
40,1787233608.9906516,model_6,1,3,3,0
40,1787233608.9906516,model_5,1,0,0,0
40,1787233608.9906516,model_3,1,2,2,0
40,1787233608.9906516,model_2,1,1,1,0
41,1787233614.075839,model_6,1,3,3,0
41,1787233614.075839,model_5,1,0,0,0
41,1787233614.075839,model_3,1,2,2,0
41,1787233614.075839,model_2,1,1,1,0
41,1787233614.075839,model_1,2,1|3,1|3,0
42,1787233619.5322306,model_6,1,3,3,0
42,1787233619.5322306,model_5,1,0,0,0
42,1787233619.5322306,model_3,1,2,2,0
42,1787233619.5322306,model_2,1,1,1,0
42,1787233619.5322306,model_1,2,1|3,1|3,0
43,1787233624.8438025,model_6,1,3,3,0
43,1787233624.8438025,model_5,1,0,0,0
43,1787233624.8438025,model_3,1,2,2,0
43,1787233624.8438025,model_2,1,1,1,0
43,1787233624.8438025,model_1,2,1|3,1|1,1
44,1787233630.0010955,model_6,1,3,3,0
44,1787233630.0010955,model_5,1,0,0,0
44,1787233630.0010955,model_3,1,2,2,0
44,1787233630.0010955,model_2,1,1,1,0
44,1787233630.0010955,model_1,2,1|3,1|3,0
45,1787233635.0862129,model_6,1,3,3,0
45,1787233635.0862129,model_5,1,0,0,0
45,1787233635.0862129,model_2,1,1,1,0
45,1787233635.0862129,model_3,1,2,2,0
45,1787233635.0862129,model_1,2,1|3,1|3,0
46,1787233640.1428075,model_6,1,3,3,0
46,1787233640.1428075,model_5,1,0,0,0
46,1787233640.1428075,model_2,1,1,1,0
46,1787233640.1428075,model_3,1,2,2,0
46,1787233640.1428075,model_1,2,1|3,1|3,0
47,1787233645.1806467,model_6,1,3,3,0
47,1787233645.1806467,model_5,1,0,0,0
47,1787233645.1806467,model_2,1,1,1,0
47,1787233645.1806467,model_3,1,2,2,0
47,1787233645.1806467,model_1,2,1|3,1|3,0
48,1787233650.5155568,model_6,1,3,3,0
48,1787233650.5155568,model_5,1,0,0,0
48,1787233650.5155568,model_2,1,1,1,0
48,1787233650.5155568,model_3,1,2,2,0
48,1787233650.5155568,model_1,2,1|3,1|3,0
49,1787233655.669066,model_6,1,3,3,0
49,1787233655.669066,model_5,1,0,0,0
49,1787233655.669066,model_2,1,1,1,0
49,1787233655.669066,model_3,1,2,2,0
49,1787233655.669066,model_1,2,1|3,1|3,0
50,1787233660.850418,model_6,1,3,3,0
50,1787233660.850418,model_5,1,0,0,0
50,1787233660.850418,model_2,1,1,1,0
50,1787233660.850418,model_3,1,2,2,0
50,1787233660.850418,model_1,2,1|3,1|2,0
51,1787233666.0195673,model_6,1,3,3,0
51,1787233666.0195673,model_5,1,0,0,0
51,1787233666.0195673,model_3,1,2,2,0
51,1787233666.0195673,model_2,1,1,1,0
51,1787233666.0195673,model_1,2,1|3,1|3,0
52,1787233671.1449142,model_6,1,3,3,0
52,1787233671.1449142,model_3,1,2,2,0
52,1787233671.1449142,model_5,1,0,0,0
52,1787233671.1449142,model_2,1,1,1,0
52,1787233671.1449142,model_4,1,2,2,0
52,1787233671.1449142,model_1,2,1|3,1|3,0
53,1787233676.2300258,model_3,1,2,2,0
53,1787233676.2300258,model_6,1,3,3,0
53,1787233676.2300258,model_5,1,0,0,0
53,1787233676.2300258,model_2,1,1,1,0
53,1787233676.2300258,model_4,1,2,2,0
53,1787233676.2300258,model_1,2,1|3,1|3,0
54,1787233681.4406874,model_3,1,2,2,0
54,1787233681.4406874,model_5,1,0,0,0
54,1787233681.4406874,model_6,1,3,3,0
54,1787233681.4406874,model_2,1,1,1,0
54,1787233681.4406874,model_4,1,2,2,0
54,1787233681.4406874,model_1,2,1|3,1|3,0
55,1787233686.4927707,model_3,1,2,2,0
55,1787233686.4927707,model_5,1,0,0,0
55,1787233686.4927707,model_6,1,3,3,0
55,1787233686.4927707,model_4,1,2,1,0
55,1787233686.4927707,model_2,1,1,1,0
55,1787233686.4927707,model_1,2,1|3,1|3,0
56,1787233691.8802986,model_3,1,2,2,0
56,1787233691.8802986,model_5,1,0,0,0
56,1787233691.8802986,model_4,1,2,1,0
56,1787233691.8802986,model_6,1,3,3,0
56,1787233691.8802986,model_2,1,1,1,0
56,1787233691.8802986,model_1,2,1|3,1|3,0
57,1787233696.9489064,model_3,1,2,2,0
57,1787233696.9489064,model_5,1,0,0,0
57,1787233696.9489064,model_4,1,2,1,0
57,1787233696.9489064,model_2,1,1,1,0
57,1787233696.9489064,model_6,1,3,3,0
57,1787233696.9489064,model_1,2,1|3,1|3,0
58,1787233702.0803523,model_3,1,2,2,0
58,1787233702.0803523,model_5,1,0,0,0
58,1787233702.0803523,model_4,1,2,1,0
58,1787233702.0803523,model_2,1,1,1,0
58,1787233702.0803523,model_6,1,3,3,0
58,1787233702.0803523,model_1,2,1|3,1|3,0
59,1787233707.1841583,model_3,1,2,2,0
59,1787233707.1841583,model_5,1,0,0,0
59,1787233707.1841583,model_4,1,2,1,0
59,1787233707.1841583,model_6,1,3,3,0
59,1787233707.1841583,model_2,1,1,1,0
59,1787233707.1841583,model_1,2,1|3,1|3,0
60,1787233712.2311046,model_3,1,2,2,0
60,1787233712.2311046,model_5,1,0,0,0
60,1787233712.2311046,model_4,1,2,1,0
60,1787233712.2311046,model_2,1,1,1,0
60,1787233712.2311046,model_6,1,3,3,0
61,1787233717.4110813,model_3,1,2,2,0
61,1787233717.4110813,model_5,1,0,0,0
61,1787233717.4110813,model_4,1,2,1,0
61,1787233717.4110813,model_2,1,1,1,0
61,1787233717.4110813,model_6,1,3,3,0
62,1787233722.5886455,model_3,1,2,2,0
62,1787233722.5886455,model_5,1,0,0,0
62,1787233722.5886455,model_2,1,1,1,0
62,1787233722.5886455,model_4,1,1,1,0
62,1787233722.5886455,model_6,1,3,3,0
63,1787233727.644165,model_3,1,2,2,0
63,1787233727.644165,model_5,1,0,0,0
63,1787233727.644165,model_2,1,1,1,0
63,1787233727.644165,model_6,1,3,3,0
63,1787233727.644165,model_4,1,1,1,0
64,1787233733.026106,model_3,1,2,2,0
64,1787233733.026106,model_5,1,0,0,0
64,1787233733.026106,model_2,1,1,1,0
64,1787233733.026106,model_6,1,3,3,0
64,1787233733.026106,model_4,1,1,1,0
65,1787233738.2765267,model_3,1,2,2,0
65,1787233738.2765267,model_5,1,0,0,0
65,1787233738.2765267,model_2,1,1,1,0
65,1787233738.2765267,model_4,1,1,1,0
65,1787233738.2765267,model_6,1,3,3,0
66,1787233743.735428,model_3,1,2,2,0
66,1787233743.735428,model_5,1,0,0,0
66,1787233743.735428,model_6,1,3,3,0
66,1787233743.735428,model_2,1,1,1,0
66,1787233743.735428,model_4,1,1,1,0
67,1787233748.8894942,model_3,1,2,2,0
67,1787233748.8894942,model_5,1,0,0,0
67,1787233748.8894942,model_2,1,1,1,0
67,1787233748.8894942,model_6,1,3,3,0
67,1787233748.8894942,model_4,1,1,1,0
68,1787233754.0242572,model_3,1,2,2,0
68,1787233754.0242572,model_5,1,0,0,0
68,1787233754.0242572,model_4,1,1,1,0
68,1787233754.0242572,model_2,1,1,1,0
68,1787233754.0242572,model_6,1,3,3,0
68,1787233754.0242572,model_1,2,2|3,3|3,1
69,1787233759.0771077,model_3,1,2,2,0
69,1787233759.0771077,model_5,1,0,0,0
69,1787233759.0771077,model_4,1,1,1,0
69,1787233759.0771077,model_2,1,1,1,0
69,1787233759.0771077,model_6,1,3,3,0
69,1787233759.0771077,model_1,2,3|3,3|3,1
70,1787233764.1278105,model_5,1,0,0,0
70,1787233764.1278105,model_3,1,2,2,0
70,1787233764.1278105,model_4,1,1,1,0
70,1787233764.1278105,model_1,2,3|3,3|3,1
70,1787233764.1278105,model_2,1,1,1,0
70,1787233764.1278105,model_6,1,3,3,0
71,1787233769.305161,model_5,1,0,0,0
71,1787233769.305161,model_3,1,2,2,0
71,1787233769.305161,model_4,1,1,1,0
71,1787233769.305161,model_1,2,3|3,3|3,1
71,1787233769.305161,model_2,1,1,1,0
71,1787233769.305161,model_6,1,3,3,0
72,1787233774.4708617,model_5,1,0,0,0
72,1787233774.4708617,model_4,1,1,1,0
72,1787233774.4708617,model_1,2,3|3,3|3,1
72,1787233774.4708617,model_2,1,1,1,0
72,1787233774.4708617,model_3,1,2,2,0
72,1787233774.4708617,model_6,1,3,3,0
73,1787233779.6428878,model_5,1,0,0,0
73,1787233779.6428878,model_4,1,1,1,0
73,1787233779.6428878,model_1,2,3|3,3|3,1
73,1787233779.6428878,model_2,1,1,1,0
73,1787233779.6428878,model_3,1,2,2,0
73,1787233779.6428878,model_6,1,3,3,0
74,1787233784.7025938,model_5,1,0,0,0
74,1787233784.7025938,model_1,2,3|3,3|3,1
74,1787233784.7025938,model_4,1,1,1,0
74,1787233784.7025938,model_2,1,1,1,0
74,1787233784.7025938,model_3,1,2,2,0
74,1787233784.7025938,model_6,1,3,3,0
75,1787233789.7564986,model_5,1,0,0,0
75,1787233789.7564986,model_1,2,3|3,3|3,1
75,1787233789.7564986,model_4,1,1,1,0
75,1787233789.7564986,model_2,1,1,1,0
75,1787233789.7564986,model_3,1,2,2,0
75,1787233789.7564986,model_6,1,3,3,0
76,1787233794.924843,model_5,1,0,0,0
76,1787233794.924843,model_4,1,1,1,0
76,1787233794.924843,model_1,2,3|3,3|3,1
76,1787233794.924843,model_2,1,1,1,0
76,1787233794.924843,model_3,1,2,2,0
76,1787233794.924843,model_6,1,3,3,0
77,1787233800.1950548,model_5,1,0,0,0
77,1787233800.1950548,model_1,2,3|3,3|3,1
77,1787233800.1950548,model_4,1,1,1,0
77,1787233800.1950548,model_2,1,1,1,0
77,1787233800.1950548,model_3,1,2,2,0
78,1787233805.318972,model_5,1,0,0,0
78,1787233805.318972,model_1,2,3|3,3|3,1
78,1787233805.318972,model_4,1,1,1,0
78,1787233805.318972,model_2,1,1,1,0
79,1787233810.4654274,model_5,1,0,0,0
79,1787233810.4654274,model_4,1,1,1,0
79,1787233810.4654274,model_1,2,3|3,3|3,1
79,1787233810.4654274,model_2,1,1,1,0
80,1787233815.5293636,model_5,1,0,0,0
80,1787233815.5293636,model_4,1,1,1,0
80,1787233815.5293636,model_1,2,3|3,3|3,1
80,1787233815.5293636,model_2,1,1,1,0
81,1787233820.6917946,model_5,1,0,0,0
81,1787233820.6917946,model_4,1,1,1,0
81,1787233820.6917946,model_1,2,3|3,3|3,1
81,1787233820.6917946,model_2,1,1,1,0
82,1787233826.0163445,model_5,1,0,0,0
82,1787233826.0163445,model_4,1,1,1,0
82,1787233826.0163445,model_6,1,2,2,0
82,1787233826.0163445,model_1,2,3|3,3|3,1
82,1787233826.0163445,model_2,1,1,1,0
83,1787233831.2195365,model_5,1,0,0,0
83,1787233831.2195365,model_6,1,2,2,0
83,1787233831.2195365,model_4,1,1,1,0
83,1787233831.2195365,model_1,2,3|3,3|3,1
83,1787233831.2195365,model_2,1,1,1,0
84,1787233836.445879,model_5,1,0,0,0
84,1787233836.445879,model_6,1,2,2,0
84,1787233836.445879,model_4,1,1,1,0
84,1787233836.445879,model_1,2,3|3,3|3,1
84,1787233836.445879,model_2,1,1,1,0
85,1787233841.5799959,model_5,1,0,0,0
85,1787233841.5799959,model_6,1,2,2,0
85,1787233841.5799959,model_4,1,1,1,0
85,1787233841.5799959,model_1,2,3|3,3|3,1
85,1787233841.5799959,model_2,1,1,1,0
86,1787233846.8350203,model_5,1,0,0,0
86,1787233846.8350203,model_6,1,2,2,0
86,1787233846.8350203,model_4,1,1,1,0
86,1787233846.8350203,model_1,2,3|3,3|3,1
86,1787233846.8350203,model_2,1,1,1,0
87,1787233851.904213,model_5,1,0,0,0
87,1787233851.904213,model_6,1,2,2,0
87,1787233851.904213,model_4,1,1,1,0
87,1787233851.904213,model_1,2,3|3,3|3,1
87,1787233851.904213,model_2,1,1,1,0
88,1787233857.2682471,model_5,1,0,0,0
88,1787233857.2682471,model_1,2,3|3,3|3,1
88,1787233857.2682471,model_2,1,1,1,0
88,1787233857.2682471,model_4,1,1,1,0
88,1787233857.2682471,model_6,1,2,2,0
89,1787233862.435518,model_1,2,3|3,3|3,1
89,1787233862.435518,model_5,1,0,0,0
89,1787233862.435518,model_2,1,1,1,0
89,1787233862.435518,model_4,1,1,1,0
89,1787233862.435518,model_6,1,2,2,0
90,1787233867.577287,model_1,2,3|3,3|3,1
90,1787233867.577287,model_2,1,1,1,0
90,1787233867.577287,model_4,1,1,1,0
90,1787233867.577287,model_5,1,0,0,0
90,1787233867.577287,model_6,1,2,2,0
91,1787233872.6412656,model_1,2,3|3,3|3,1
91,1787233872.6412656,model_2,1,1,1,0
91,1787233872.6412656,model_4,1,1,1,0
91,1787233872.6412656,model_5,1,0,0,0
91,1787233872.6412656,model_6,1,2,2,0
92,1787233877.8974884,model_1,2,3|3,3|3,1
92,1787233877.8974884,model_2,1,1,1,0
92,1787233877.8974884,model_4,1,1,1,0
92,1787233877.8974884,model_5,1,0,0,0
92,1787233877.8974884,model_6,1,2,2,0
93,1787233882.9876204,model_1,2,3|3,3|3,1
94,1787233888.1433146,model_1,2,3|3,3|3,1
95,1787233893.23925,model_1,2,3|3,3|3,1
96,1787233898.5728135,model_1,2,3|3,3|3,1
97,1787233903.632913,model_1,2,3|3,3|3,1
98,1787233908.9619286,model_1,2,3|3,3|3,1
99,1787233914.0279813,model_1,2,3|3,3|3,1
100,1787233919.1585245,model_1,2,3|3,3|3,1
101,1787233924.692487,model_1,2,3|3,3|3,1
102,1787233929.8545241,model_1,2,3|3,3|3,1
103,1787233934.926304,model_1,2,3|3,3|3,1
104,1787233940.1379082,model_1,2,3|3,3|3,1
105,1787233945.3081825,model_1,2,3|3,3|3,1
106,1787233950.5785494,model_1,2,3|3,3|3,1
107,1787233955.716953,model_1,2,3|3,3|3,1
108,1787233960.8787336,model_1,2,3|3,3|3,1
109,1787233965.9391305,model_1,2,3|3,3|3,1
110,1787233971.0677085,model_1,2,3|3,3|3,1
111,1787233976.2310505,model_1,2,3|3,3|3,1
112,1787233981.7314863,model_1,2,3|3,3|3,1
113,1787233986.8828263,model_1,2,3|3,3|3,1
114,1787233992.066112,model_1,2,3|3,3|3,1
115,1787233997.225804,model_1,2,3|3,3|3,1
116,1787234002.3729677,model_1,2,3|3,3|3,1
117,1787234007.4700468,model_1,2,3|3,3|3,1
118,1787234012.901297,model_1,2,3|3,3|3,1
119,1787234017.9652727,model_1,2,3|3,3|3,1
120,1787234023.2599378,model_1,2,3|3,3|3,1
121,1787234028.4747221,model_1,2,3|3,3|3,1
122,1787234033.552757,model_1,2,3|3,3|3,1
123,1787234039.0403156,model_1,2,3|3,3|3,1
124,1787234044.3294659,model_1,2,3|3,3|3,1
125,1787234049.4899635,model_1,2,3|3,3|3,1
126,1787234054.6934803,model_1,2,3|3,3|3,1
127,1787234059.8169544,model_1,2,3|3,3|3,1
128,1787234064.9857388,model_1,2,3|3,3|3,1
129,1787234070.2626808,model_1,2,3|3,3|3,1
130,1787234075.4352212,model_1,2,3|3,3|3,1
131,1787234080.497389,model_1,2,3|3,3|3,1
132,1787234085.8828835,model_1,2,3|3,3|3,1
133,1787234090.9440165,model_1,2,3|3,3|3,1
134,1787234096.1728392,model_1,2,3|3,3|3,1
135,1787234101.26661,model_1,2,3|3,3|3,1
136,1787234106.486787,model_1,2,3|3,3|3,1
137,1787234111.7467535,model_1,2,3|3,3|3,1
138,1787234116.9841816,model_1,2,3|3,3|3,1
139,1787234122.2420924,model_1,2,3|3,3|3,1
140,1787234127.454578,model_1,2,3|3,3|3,1
141,1787234133.07385,model_1,2,3|3,3|3,1
142,1787234138.2964404,model_1,2,3|3,3|3,1
143,1787234143.3670745,model_1,2,3|3,3|3,1
144,1787234148.500182,model_1,2,3|3,3|3,1
145,1787234153.8168945,model_1,2,3|3,3|3,1
146,1787234158.8850188,model_1,2,3|3,3|3,1
147,1787234164.051269,model_1,2,3|3,3|3,1
148,1787234169.1884544,model_1,2,3|3,3|3,1
149,1787234174.2582326,model_1,2,3|3,3|3,1
150,1787234179.8221755,model_1,2,3|3,3|3,1
151,1787234185.1058474,model_1,2,3|3,3|3,1
152,1787234190.2035184,model_1,2,3|3,3|3,1
153,1787234195.266914,model_1,2,3|3,3|3,1
154,1787234200.323282,model_1,2,3|3,3|3,1
155,1787234205.7041276,model_1,2,3|3,3|3,1
156,1787234210.9271767,model_1,2,3|3,3|3,1
157,1787234216.0904543,model_1,2,3|3,3|3,1
158,1787234221.1672964,model_1,2,3|3,3|3,1
159,1787234226.4274766,model_1,2,3|3,3|3,1
160,1787234231.5984333,model_1,2,3|3,3|3,1
161,1787234236.664104,model_1,2,3|3,3|3,1
162,1787234241.9471555,model_1,2,3|3,3|3,1
163,1787234247.027711,model_1,2,3|3,3|3,1
164,1787234252.0830886,model_1,2,3|3,3|3,1
165,1787234257.3444905,model_1,2,3|3,3|3,1
166,1787234262.5761163,model_1,2,3|3,3|3,1
167,1787234267.6674068,model_1,2,3|3,3|3,1
168,1787234272.9424875,model_1,2,3|3,3|3,1
169,1787234278.465942,model_1,2,3|3,3|3,1
170,1787234283.7007313,model_1,2,3|3,3|3,1
171,1787234288.8077471,model_1,2,3|3,3|3,1
172,1787234294.0435784,model_1,2,3|3,3|3,1
173,1787234299.2652433,model_1,2,3|3,3|3,1
174,1787234304.4603145,model_1,2,3|3,3|3,1
175,1787234309.6247895,model_1,2,3|3,3|3,1
176,1787234314.7684162,model_1,2,3|3,3|3,1
177,1787234319.8750334,model_1,2,3|3,3|3,1
178,1787234324.941575,model_1,2,3|3,3|3,1
179,1787234330.1563442,model_1,2,3|3,3|3,1
180,1787234335.2142553,model_1,2,3|3,3|3,1
181,1787234340.4684803,model_1,2,3|3,3|3,1
182,1787234345.575021,model_1,2,3|3,3|3,1
183,1787234350.712798,model_1,2,3|3,3|3,1
184,1787234355.7753837,model_1,2,3|3,3|3,1
185,1787234360.936097,model_1,2,3|3,3|3,1
