cycle,timestamp,model,tp_size,current_gpus,planned_gpus,planned_collides
26,1787239802.3493345,model_6,1,1,0,0
26,1787239802.3493345,model_2,1,3,3,0
26,1787239802.3493345,model_1,2,2|3,0|3,0
26,1787239802.3493345,model_4,1,0,0,0
27,1787239807.513594,model_5,1,1,1,0
27,1787239807.513594,model_3,1,2,2,0
27,1787239807.513594,model_6,1,0,0,0
27,1787239807.513594,model_2,1,3,3,0
27,1787239807.513594,model_1,2,2|3,2|3,0
27,1787239807.513594,model_4,1,0,0,0
28,1787239812.5707934,model_3,1,2,2,0
28,1787239812.5707934,model_5,1,1,1,0
28,1787239812.5707934,model_6,1,0,0,0
28,1787239812.5707934,model_2,1,3,3,0
28,1787239812.5707934,model_1,2,2|3,2|3,0
28,1787239812.5707934,model_4,1,0,0,0
29,1787239817.6790226,model_3,1,2,2,0
29,1787239817.6790226,model_5,1,1,1,0
29,1787239817.6790226,model_6,1,0,0,0
29,1787239817.6790226,model_2,1,3,3,0
30,1787239822.7086666,model_5,1,1,1,0
30,1787239822.7086666,model_3,1,2,2,0
30,1787239822.7086666,model_6,1,0,0,0
30,1787239822.7086666,model_2,1,3,3,0
31,1787239827.872834,model_5,1,1,1,0
31,1787239827.872834,model_3,1,2,2,0
31,1787239827.872834,model_6,1,0,0,0
31,1787239827.872834,model_2,1,3,3,0
32,1787239832.9795227,model_5,1,1,1,0
32,1787239832.9795227,model_3,1,2,2,0
32,1787239832.9795227,model_6,1,0,0,0
32,1787239832.9795227,model_2,1,3,3,0
33,1787239838.0693977,model_5,1,1,1,0
33,1787239838.0693977,model_3,1,2,2,0
33,1787239838.0693977,model_6,1,0,0,0
33,1787239838.0693977,model_2,1,3,3,0
34,1787239843.828748,model_5,1,1,1,0
34,1787239843.828748,model_3,1,2,2,0
34,1787239843.828748,model_6,1,0,0,0
34,1787239843.828748,model_2,1,3,3,0
35,1787239848.8860047,model_5,1,1,1,0
35,1787239848.8860047,model_3,1,2,2,0
35,1787239848.8860047,model_6,1,0,0,0
35,1787239848.8860047,model_2,1,3,3,0
36,1787239853.926348,model_5,1,1,1,0
36,1787239853.926348,model_3,1,2,2,0
36,1787239853.926348,model_6,1,0,0,0
36,1787239853.926348,model_2,1,3,3,0
37,1787239858.972381,model_5,1,1,1,0
37,1787239858.972381,model_3,1,2,2,0
37,1787239858.972381,model_6,1,0,0,0
37,1787239858.972381,model_4,1,2,2,0
37,1787239858.972381,model_2,1,3,3,0
37,1787239858.972381,model_1,2,3,0|3,0
38,1787239864.1438692,model_5,1,1,1,0
38,1787239864.1438692,model_6,1,0,0,0
38,1787239864.1438692,model_3,1,2,2,0
38,1787239864.1438692,model_2,1,3,3,0
38,1787239864.1438692,model_4,1,2,2,0
38,1787239864.1438692,model_1,2,0|3,0|3,0
39,1787239869.17736,model_5,1,1,1,0
39,1787239869.17736,model_4,1,2,2,0
39,1787239869.17736,model_3,1,2,2,0
39,1787239869.17736,model_1,2,0|3,0|3,0
39,1787239869.17736,model_6,1,0,0,0
39,1787239869.17736,model_2,1,3,3,0
40,1787239874.3412743,model_5,1,1,1,0
40,1787239874.3412743,model_4,1,2,2,0
40,1787239874.3412743,model_1,2,0|3,0|3,0
40,1787239874.3412743,model_3,1,2,2,0
40,1787239874.3412743,model_2,1,3,3,0
40,1787239874.3412743,model_6,1,0,0,0
41,1787239879.5208464,model_1,2,0|3,0|3,0
41,1787239879.5208464,model_4,1,2,2,0
41,1787239879.5208464,model_2,1,3,3,0
41,1787239879.5208464,model_5,1,1,1,0
41,1787239879.5208464,model_3,1,2,2,0
41,1787239879.5208464,model_6,1,0,0,0
42,1787239884.5792892,model_1,2,0|3,0|3,0
42,1787239884.5792892,model_4,1,2,2,0
42,1787239884.5792892,model_2,1,3,3,0
42,1787239884.5792892,model_3,1,2,2,0
42,1787239884.5792892,model_5,1,1,1,0
42,1787239884.5792892,model_6,1,0,0,0
43,1787239890.2206035,model_4,1,2,2,0
43,1787239890.2206035,model_1,2,0|3,0|3,0
43,1787239890.2206035,model_2,1,3,3,0
43,1787239890.2206035,model_3,1,2,2,0
43,1787239890.2206035,model_5,1,1,1,0
43,1787239890.2206035,model_6,1,0,0,0
44,1787239895.3513014,model_1,2,0|3,0|3,0
44,1787239895.3513014,model_4,1,2,2,0
44,1787239895.3513014,model_2,1,3,3,0
44,1787239895.3513014,model_5,1,1,1,0
44,1787239895.3513014,model_3,1,2,2,0
44,1787239895.3513014,model_6,1,0,0,0
45,1787239900.4337478,model_1,2,0|3,0|3,0
45,1787239900.4337478,model_4,1,2,2,0
45,1787239900.4337478,model_2,1,3,3,0
45,1787239900.4337478,model_3,1,2,2,0
45,1787239900.4337478,model_5,1,1,1,0
45,1787239900.4337478,model_6,1,0,0,0
46,1787239905.478869,model_1,2,0|3,0|3,0
46,1787239905.478869,model_4,1,2,2,0
46,1787239905.478869,model_2,1,3,3,0
46,1787239905.478869,model_5,1,1,1,0
46,1787239905.478869,model_3,1,2,2,0
46,1787239905.478869,model_6,1,0,0,0
47,1787239910.6673017,model_1,2,0|3,0|3,0
47,1787239910.6673017,model_5,1,1,1,0
47,1787239910.6673017,model_4,1,2,2,0
47,1787239910.6673017,model_2,1,3,3,0
47,1787239910.6673017,model_3,1,2,2,0
48,1787239915.9197106,model_5,1,1,1,0
48,1787239915.9197106,model_1,2,0|3,0|3,0
48,1787239915.9197106,model_4,1,2,2,0
48,1787239915.9197106,model_2,1,3,3,0
48,1787239915.9197106,model_3,1,2,2,0
48,1787239915.9197106,model_6,1,3,3,0
49,1787239920.9630127,model_5,1,1,1,0
49,1787239920.9630127,model_4,1,2,2,0
49,1787239920.9630127,model_1,2,0|3,0|3,0
49,1787239920.9630127,model_6,1,3,3,0
49,1787239920.9630127,model_2,1,3,3,0
49,1787239920.9630127,model_3,1,2,2,0
50,1787239926.0852451,model_5,1,1,1,0
50,1787239926.0852451,model_4,1,2,2,0
50,1787239926.0852451,model_6,1,3,3,0
50,1787239926.0852451,model_1,2,0|3,0|3,0
50,1787239926.0852451,model_2,1,3,3,0
50,1787239926.0852451,model_3,1,2,2,0
51,1787239931.1494343,model_5,1,1,1,0
51,1787239931.1494343,model_6,1,3,3,0
51,1787239931.1494343,model_4,1,2,2,0
51,1787239931.1494343,model_1,2,0|3,0|3,0
51,1787239931.1494343,model_2,1,3,3,0
51,1787239931.1494343,model_3,1,2,2,0
52,1787239936.4375432,model_5,1,1,1,0
52,1787239936.4375432,model_6,1,3,3,0
52,1787239936.4375432,model_4,1,2,2,0
52,1787239936.4375432,model_3,1,2,2,0
52,1787239936.4375432,model_1,2,0|3,0|3,0
52,1787239936.4375432,model_2,1,3,3,0
53,1787239941.51521,model_5,1,1,1,0
53,1787239941.51521,model_6,1,3,3,0
53,1787239941.51521,model_4,1,2,2,0
53,1787239941.51521,model_3,1,2,2,0
53,1787239941.51521,model_1,2,0|3,0|3,0
53,1787239941.51521,model_2,1,3,3,0
54,1787239946.5967484,model_5,1,1,1,0
54,1787239946.5967484,model_6,1,3,3,0
54,1787239946.5967484,model_4,1,2,2,0
54,1787239946.5967484,model_3,1,2,2,0
54,1787239946.5967484,model_1,2,0|3,0|3,0
54,1787239946.5967484,model_2,1,3,3,0
55,1787239951.64579,model_5,1,1,1,0
55,1787239951.64579,model_6,1,3,3,0
55,1787239951.64579,model_4,1,2,2,0
55,1787239951.64579,model_3,1,2,2,0
55,1787239951.64579,model_1,2,0|3,0|3,0
55,1787239951.64579,model_2,1,3,3,0
56,1787239956.9153311,model_5,1,1,1,0
56,1787239956.9153311,model_6,1,3,3,0
56,1787239956.9153311,model_4,1,2,2,0
56,1787239956.9153311,model_3,1,2,2,0
56,1787239956.9153311,model_1,2,0|3,0|3,0
56,1787239956.9153311,model_2,1,3,3,0
57,1787239961.995047,model_5,1,1,1,0
57,1787239961.995047,model_6,1,3,3,0
57,1787239961.995047,model_4,1,2,2,0
57,1787239961.995047,model_3,1,2,2,0
58,1787239967.146909,model_5,1,1,1,0
58,1787239967.146909,model_6,1,3,3,0
58,1787239967.146909,model_4,1,2,2,0
58,1787239967.146909,model_3,1,2,2,0
59,1787239972.3000557,model_5,1,1,1,0
59,1787239972.3000557,model_6,1,3,3,0
59,1787239972.3000557,model_3,1,2,2,0
59,1787239972.3000557,model_2,1,0,0,0
59,1787239972.3000557,model_4,1,2,2,0
60,1787239977.4484658,model_5,1,1,1,0
60,1787239977.4484658,model_6,1,3,3,0
60,1787239977.4484658,model_3,1,2,2,0
60,1787239977.4484658,model_2,1,0,0,0
60,1787239977.4484658,model_4,1,2,2,0
61,1787239982.550452,model_3,1,2,2,0
61,1787239982.550452,model_5,1,1,1,0
61,1787239982.550452,model_6,1,3,3,0
61,1787239982.550452,model_2,1,0,0,0
61,1787239982.550452,model_4,1,2,0,0
62,1787239987.678713,model_3,1,2,2,0
62,1787239987.678713,model_5,1,1,1,0
62,1787239987.678713,model_2,1,0,0,0
62,1787239987.678713,model_6,1,3,3,0
62,1787239987.678713,model_4,1,0,0,0
63,1787239992.8010976,model_3,1,2,2,0
63,1787239992.8010976,model_2,1,0,0,0
63,1787239992.8010976,model_6,1,3,3,0
63,1787239992.8010976,model_5,1,1,1,0
63,1787239992.8010976,model_4,1,0,0,0
64,1787239998.6174977,model_3,1,2,2,0
64,1787239998.6174977,model_2,1,0,0,0
64,1787239998.6174977,model_6,1,3,3,0
64,1787239998.6174977,model_5,1,1,1,0
64,1787239998.6174977,model_4,1,0,0,0
65,1787240003.935465,model_3,1,2,2,0
65,1787240003.935465,model_2,1,0,0,0
65,1787240003.935465,model_6,1,3,3,0
65,1787240003.935465,model_5,1,1,1,0
65,1787240003.935465,model_4,1,0,0,0
66,1787240009.0442896,model_3,1,2,2,0
66,1787240009.0442896,model_2,1,0,0,0
66,1787240009.0442896,model_6,1,3,3,0
66,1787240009.0442896,model_5,1,1,1,0
66,1787240009.0442896,model_4,1,0,0,0
67,1787240014.1048162,model_3,1,2,2,0
67,1787240014.1048162,model_2,1,0,0,0
67,1787240014.1048162,model_6,1,3,3,0
67,1787240014.1048162,model_5,1,1,1,0
67,1787240014.1048162,model_4,1,0,0,0
68,1787240019.3138924,model_3,1,2,2,0
68,1787240019.3138924,model_2,1,0,0,0
68,1787240019.3138924,model_6,1,3,3,0
68,1787240019.3138924,model_5,1,1,1,0
69,1787240024.406689,model_3,1,2,2,0
69,1787240024.406689,model_6,1,3,3,0
69,1787240024.406689,model_2,1,0,0,0
69,1787240024.406689,model_5,1,1,1,0
70,1787240029.5572796,model_3,1,2,2,0
70,1787240029.5572796,model_5,1,1,1,0
70,1787240029.5572796,model_6,1,3,3,0
70,1787240029.5572796,model_2,1,0,0,0
71,1787240034.7483368,model_3,1,2,2,0
71,1787240034.7483368,model_5,1,1,1,0
71,1787240034.7483368,model_6,1,3,3,0
71,1787240034.7483368,model_2,1,0,0,0
72,1787240039.859081,model_3,1,2,2,0
72,1787240039.859081,model_5,1,1,1,0
72,1787240039.859081,model_6,1,3,3,0
72,1787240039.859081,model_2,1,0,0,0
73,1787240045.0416243,model_5,1,1,1,0
73,1787240045.0416243,model_3,1,2,2,0
73,1787240045.0416243,model_6,1,3,3,0
73,1787240045.0416243,model_2,1,0,0,0
74,1787240050.1786218,model_5,1,1,1,0
74,1787240050.1786218,model_6,1,3,3,0
74,1787240050.1786218,model_3,1,2,2,0
74,1787240050.1786218,model_2,1,0,0,0
75,1787240055.2557716,model_5,1,1,1,0
75,1787240055.2557716,model_6,1,3,3,0
75,1787240055.2557716,model_3,1,2,2,0
75,1787240055.2557716,model_2,1,0,0,0
76,1787240060.5555334,model_5,1,1,1,0
76,1787240060.5555334,model_6,1,3,3,0
76,1787240060.5555334,model_3,1,2,2,0
76,1787240060.5555334,model_2,1,0,0,0
77,1787240065.741561,model_5,1,1,1,0
77,1787240065.741561,model_6,1,3,3,0
77,1787240065.741561,model_3,1,2,2,0
77,1787240065.741561,model_2,1,0,0,0
78,1787240071.03753,model_5,1,1,1,0
78,1787240071.03753,model_6,1,3,3,0
78,1787240071.03753,model_3,1,2,2,0
78,1787240071.03753,model_2,1,0,0,0
79,1787240076.2207186,model_5,1,1,1,0
79,1787240076.2207186,model_6,1,3,3,0
79,1787240076.2207186,model_3,1,2,2,0
79,1787240076.2207186,model_1,2,2|3,2|3,0
79,1787240076.2207186,model_4,1,0,0,0
79,1787240076.2207186,model_2,1,0,0,0
80,1787240081.3532834,model_5,1,1,1,0
80,1787240081.3532834,model_6,1,3,3,0
80,1787240081.3532834,model_1,2,2|3,2|3,0
80,1787240081.3532834,model_4,1,0,0,0
80,1787240081.3532834,model_3,1,2,2,0
80,1787240081.3532834,model_2,1,0,0,0
81,1787240086.8104582,model_5,1,1,1,0
81,1787240086.8104582,model_6,1,3,3,0
81,1787240086.8104582,model_1,2,2|3,0|2,0
81,1787240086.8104582,model_4,1,0,0,0
81,1787240086.8104582,model_3,1,2,2,0
81,1787240086.8104582,model_2,1,0,0,0
82,1787240091.8902996,model_5,1,1,1,0
82,1787240091.8902996,model_6,1,3,3,0
82,1787240091.8902996,model_1,2,2|3,2|3,0
82,1787240091.8902996,model_4,1,0,0,0
82,1787240091.8902996,model_2,1,0,0,0
82,1787240091.8902996,model_3,1,2,2,0
83,1787240097.047131,model_6,1,3,3,0
83,1787240097.047131,model_5,1,1,1,0
83,1787240097.047131,model_1,2,2|3,2|3,0
83,1787240097.047131,model_4,1,0,0,0
83,1787240097.047131,model_2,1,0,0,0
83,1787240097.047131,model_3,1,2,2,0
84,1787240102.144697,model_6,1,3,3,0
84,1787240102.144697,model_1,2,2|3,0|2,0
84,1787240102.144697,model_4,1,0,0,0
84,1787240102.144697,model_5,1,1,1,0
84,1787240102.144697,model_2,1,0,0,0
84,1787240102.144697,model_3,1,2,2,0
85,1787240107.458526,model_6,1,3,3,0
85,1787240107.458526,model_1,2,2|3,2|3,0
85,1787240107.458526,model_4,1,0,0,0
85,1787240107.458526,model_5,1,1,1,0
85,1787240107.458526,model_2,1,0,0,0
85,1787240107.458526,model_3,1,2,2,0
86,1787240112.5745993,model_6,1,3,3,0
86,1787240112.5745993,model_1,2,2|3,2|3,0
86,1787240112.5745993,model_4,1,0,0,0
86,1787240112.5745993,model_2,1,0,0,0
86,1787240112.5745993,model_3,1,2,2,0
86,1787240112.5745993,model_5,1,1,1,0
87,1787240117.8350601,model_6,1,3,3,0
87,1787240117.8350601,model_1,2,2|3,2|3,0
87,1787240117.8350601,model_4,1,0,0,0
87,1787240117.8350601,model_2,1,0,0,0
87,1787240117.8350601,model_3,1,2,2,0
87,1787240117.8350601,model_5,1,1,1,0
