cycle,timestamp,model,tp_size,current_gpus,planned_gpus,planned_collides
12,1787237615.6506984,model_2,1,1,1,0
12,1787237615.6506984,model_1,2,2|3,2|3,0
12,1787237615.6506984,model_3,1,2,2,0
12,1787237615.6506984,model_4,1,0,0,0
12,1787237615.6506984,model_6,1,1,1,0
13,1787237620.7826025,model_5,1,0,0,0
13,1787237620.7826025,model_1,2,2|3,2|3,0
13,1787237620.7826025,model_2,1,1,1,0
13,1787237620.7826025,model_4,1,0,2,0
13,1787237620.7826025,model_3,1,2,2,0
13,1787237620.7826025,model_6,1,1,1,0
14,1787237625.8702717,model_5,1,0,0,0
14,1787237625.8702717,model_1,2,2|3,2|3,0
14,1787237625.8702717,model_4,1,0,1,0
14,1787237625.8702717,model_2,1,1,1,0
14,1787237625.8702717,model_3,1,2,2,0
14,1787237625.8702717,model_6,1,1,1,0
15,1787237630.9720893,model_5,1,0,0,0
15,1787237630.9720893,model_1,2,2|3,2|3,0
15,1787237630.9720893,model_4,1,0,1,0
15,1787237630.9720893,model_3,1,2,2,0
15,1787237630.9720893,model_2,1,1,1,0
15,1787237630.9720893,model_6,1,1,1,0
16,1787237635.9931777,model_5,1,0,0,0
16,1787237635.9931777,model_1,2,2|3,2|3,0
16,1787237635.9931777,model_4,1,0,1,0
16,1787237635.9931777,model_3,1,2,2,0
16,1787237635.9931777,model_2,1,1,1,0
16,1787237635.9931777,model_6,1,1,1,0
17,1787237641.2120886,model_5,1,0,0,0
17,1787237641.2120886,model_1,2,2|3,2|3,0
17,1787237641.2120886,model_4,1,0,1,0
17,1787237641.2120886,model_3,1,2,2,0
17,1787237641.2120886,model_2,1,1,1,0
17,1787237641.2120886,model_6,1,1,1,0
18,1787237646.2332623,model_5,1,0,0,0
18,1787237646.2332623,model_1,2,2|3,2|3,0
18,1787237646.2332623,model_4,1,0,1,0
18,1787237646.2332623,model_2,1,1,1,0
18,1787237646.2332623,model_3,1,2,2,0
18,1787237646.2332623,model_6,1,1,1,0
19,1787237651.3644452,model_5,1,0,0,0
19,1787237651.3644452,model_1,2,2|3,2|3,0
19,1787237651.3644452,model_4,1,0,1,0
19,1787237651.3644452,model_3,1,2,2,0
19,1787237651.3644452,model_2,1,1,1,0
20,1787237656.5993872,model_5,1,0,0,0
20,1787237656.5993872,model_1,2,2|3,2|3,0
20,1787237656.5993872,model_4,1,1,1,0
20,1787237656.5993872,model_3,1,2,2,0
20,1787237656.5993872,model_2,1,1,1,0
21,1787237661.7091262,model_5,1,0,0,0
21,1787237661.7091262,model_1,2,2|3,2|3,0
21,1787237661.7091262,model_4,1,1,1,0
21,1787237661.7091262,model_3,1,2,2,0
21,1787237661.7091262,model_2,1,1,1,0
22,1787237666.7806318,model_5,1,0,0,0
22,1787237666.7806318,model_1,2,2|3,2|3,0
22,1787237666.7806318,model_4,1,1,1,0
22,1787237666.7806318,model_3,1,2,2,0
22,1787237666.7806318,model_2,1,1,1,0
23,1787237671.8772576,model_5,1,0,0,0
23,1787237671.8772576,model_1,2,2|3,2|3,0
23,1787237671.8772576,model_4,1,1,1,0
23,1787237671.8772576,model_3,1,2,2,0
23,1787237671.8772576,model_2,1,1,1,0
24,1787237677.0942743,model_5,1,0,0,0
24,1787237677.0942743,model_3,1,2,2,0
24,1787237677.0942743,model_1,2,2|3,2|3,0
24,1787237677.0942743,model_4,1,1,1,0
24,1787237677.0942743,model_2,1,1,1,0
25,1787237682.120336,model_5,1,0,0,0
25,1787237682.120336,model_3,1,2,2,0
25,1787237682.120336,model_1,2,2|3,2|3,0
25,1787237682.120336,model_4,1,1,1,0
25,1787237682.120336,model_6,1,3,3,0
25,1787237682.120336,model_2,1,1,1,0
26,1787237687.146914,model_3,1,2,2,0
26,1787237687.146914,model_5,1,0,0,0
26,1787237687.146914,model_1,2,2|3,2|3,0
26,1787237687.146914,model_4,1,1,1,0
26,1787237687.146914,model_6,1,3,3,0
26,1787237687.146914,model_2,1,1,1,0
27,1787237692.3941116,model_5,1,0,0,0
27,1787237692.3941116,model_3,1,2,2,0
27,1787237692.3941116,model_1,2,2|3,1|3,0
27,1787237692.3941116,model_6,1,3,3,0
27,1787237692.3941116,model_4,1,1,1,0
27,1787237692.3941116,model_2,1,1,1,0
28,1787237697.4535654,model_3,1,2,2,0
28,1787237697.4535654,model_5,1,0,0,0
28,1787237697.4535654,model_6,1,3,3,0
28,1787237697.4535654,model_1,2,2|3,1|3,0
28,1787237697.4535654,model_4,1,1,1,0
28,1787237697.4535654,model_2,1,1,1,0
29,1787237702.5997803,model_3,1,2,2,0
29,1787237702.5997803,model_5,1,0,0,0
29,1787237702.5997803,model_6,1,3,3,0
29,1787237702.5997803,model_1,2,2|3,1|3,0
29,1787237702.5997803,model_4,1,1,1,0
29,1787237702.5997803,model_2,1,1,1,0
30,1787237707.7657304,model_3,1,2,2,0
30,1787237707.7657304,model_5,1,0,0,0
30,1787237707.7657304,model_6,1,3,3,0
30,1787237707.7657304,model_1,2,2|3,1|3,0
30,1787237707.7657304,model_2,1,1,1,0
30,1787237707.7657304,model_4,1,1,1,0
31,1787237713.0037632,model_3,1,2,2,0
31,1787237713.0037632,model_5,1,0,0,0
31,1787237713.0037632,model_6,1,3,3,0
31,1787237713.0037632,model_1,2,2|3,1|3,0
31,1787237713.0037632,model_4,1,1,1,0
32,1787237718.143023,model_3,1,2,2,0
32,1787237718.143023,model_5,1,0,0,0
32,1787237718.143023,model_6,1,3,3,0
32,1787237718.143023,model_1,2,2|3,1|3,0
32,1787237718.143023,model_4,1,1,1,0
33,1787237723.1728935,model_3,1,2,2,0
33,1787237723.1728935,model_5,1,0,0,0
33,1787237723.1728935,model_6,1,3,3,0
33,1787237723.1728935,model_1,2,2|3,1|3,0
33,1787237723.1728935,model_4,1,1,1,0
34,1787237728.3807414,model_3,1,2,2,0
34,1787237728.3807414,model_5,1,0,0,0
34,1787237728.3807414,model_6,1,3,3,0
35,1787237733.4599326,model_3,1,2,2,0
35,1787237733.4599326,model_5,1,0,0,0
35,1787237733.4599326,model_6,1,3,3,0
36,1787237738.9823368,model_3,1,2,2,0
36,1787237738.9823368,model_6,1,3,3,0
36,1787237738.9823368,model_5,1,0,0,0
36,1787237738.9823368,model_2,1,1,1,0
37,1787237744.0416737,model_3,1,2,2,0
37,1787237744.0416737,model_6,1,3,3,0
37,1787237744.0416737,model_5,1,0,0,0
37,1787237744.0416737,model_2,1,1,1,0
38,1787237749.2385736,model_3,1,2,2,0
38,1787237749.2385736,model_6,1,3,3,0
38,1787237749.2385736,model_5,1,0,0,0
38,1787237749.2385736,model_2,1,1,1,0
39,1787237754.27493,model_6,1,3,3,0
39,1787237754.27493,model_3,1,2,2,0
39,1787237754.27493,model_5,1,0,0,0
39,1787237754.27493,model_2,1,1,1,0
40,1787237759.30871,model_6,1,3,3,0
40,1787237759.30871,model_5,1,0,0,0
40,1787237759.30871,model_3,1,2,2,0
40,1787237759.30871,model_2,1,1,1,0
41,1787237764.3473403,model_6,1,3,3,0
41,1787237764.3473403,model_5,1,0,0,0
41,1787237764.3473403,model_3,1,2,2,0
41,1787237764.3473403,model_2,1,1,1,0
41,1787237764.3473403,model_1,2,1|3,1|2,0
42,1787237769.385987,model_6,1,3,3,0
42,1787237769.385987,model_5,1,0,0,0
42,1787237769.385987,model_3,1,2,2,0
42,1787237769.385987,model_2,1,1,1,0
42,1787237769.385987,model_1,2,1|3,1|3,0
43,1787237774.4602685,model_6,1,3,3,0
43,1787237774.4602685,model_5,1,0,0,0
43,1787237774.4602685,model_3,1,2,2,0
43,1787237774.4602685,model_2,1,1,1,0
43,1787237774.4602685,model_1,2,1|3,1|3,0
44,1787237779.6850657,model_6,1,3,3,0
44,1787237779.6850657,model_5,1,0,0,0
44,1787237779.6850657,model_3,1,2,2,0
44,1787237779.6850657,model_2,1,1,1,0
44,1787237779.6850657,model_1,2,1|3,1|2,0
45,1787237785.0892496,model_5,1,0,0,0
45,1787237785.0892496,model_6,1,3,3,0
45,1787237785.0892496,model_3,1,2,2,0
45,1787237785.0892496,model_2,1,1,1,0
45,1787237785.0892496,model_1,2,1|3,1|3,0
46,1787237790.2551546,model_6,1,3,3,0
46,1787237790.2551546,model_5,1,0,0,0
46,1787237790.2551546,model_2,1,1,1,0
46,1787237790.2551546,model_3,1,2,2,0
46,1787237790.2551546,model_1,2,1|3,1|3,0
47,1787237795.3371599,model_6,1,3,3,0
47,1787237795.3371599,model_5,1,0,0,0
47,1787237795.3371599,model_2,1,1,1,0
47,1787237795.3371599,model_3,1,2,2,0
47,1787237795.3371599,model_1,2,1|3,1|3,0
48,1787237800.7463536,model_6,1,3,3,0
48,1787237800.7463536,model_5,1,0,0,0
48,1787237800.7463536,model_2,1,1,1,0
48,1787237800.7463536,model_3,1,2,2,0
48,1787237800.7463536,model_1,2,1|3,1|3,0
49,1787237805.8798034,model_6,1,3,3,0
49,1787237805.8798034,model_5,1,0,0,0
49,1787237805.8798034,model_3,1,2,2,0
49,1787237805.8798034,model_2,1,1,1,0
49,1787237805.8798034,model_1,2,1|3,1|3,0
50,1787237810.9678423,model_6,1,3,3,0
50,1787237810.9678423,model_5,1,0,0,0
50,1787237810.9678423,model_2,1,1,1,0
50,1787237810.9678423,model_3,1,2,2,0
50,1787237810.9678423,model_1,2,1|3,1|3,0
51,1787237816.5520158,model_6,1,3,3,0
51,1787237816.5520158,model_5,1,0,0,0
51,1787237816.5520158,model_3,1,2,2,0
51,1787237816.5520158,model_2,1,1,1,0
51,1787237816.5520158,model_1,2,1|3,1|3,0
52,1787237821.6789746,model_3,1,2,2,0
52,1787237821.6789746,model_6,1,3,3,0
52,1787237821.6789746,model_5,1,0,0,0
52,1787237821.6789746,model_2,1,1,1,0
52,1787237821.6789746,model_4,1,2,2,0
52,1787237821.6789746,model_1,2,1|3,1|3,0
53,1787237826.7260644,model_3,1,2,2,0
53,1787237826.7260644,model_6,1,3,3,0
53,1787237826.7260644,model_5,1,0,0,0
53,1787237826.7260644,model_2,1,1,1,0
53,1787237826.7260644,model_4,1,2,2,0
53,1787237826.7260644,model_1,2,1|3,1|3,0
54,1787237831.8702767,model_3,1,2,2,0
54,1787237831.8702767,model_5,1,0,0,0
54,1787237831.8702767,model_6,1,3,3,0
54,1787237831.8702767,model_2,1,1,1,0
54,1787237831.8702767,model_4,1,2,2,0
54,1787237831.8702767,model_1,2,1|3,1|3,0
55,1787237836.9169524,model_3,1,2,2,0
55,1787237836.9169524,model_5,1,0,0,0
55,1787237836.9169524,model_6,1,3,3,0
55,1787237836.9169524,model_4,1,2,2,0
55,1787237836.9169524,model_2,1,1,1,0
55,1787237836.9169524,model_1,2,1|3,1|3,0
56,1787237842.234726,model_3,1,2,2,0
56,1787237842.234726,model_5,1,0,0,0
56,1787237842.234726,model_6,1,3,3,0
56,1787237842.234726,model_4,1,2,1,0
56,1787237842.234726,model_2,1,1,1,0
56,1787237842.234726,model_1,2,1|3,1|3,0
57,1787237847.499999,model_3,1,2,2,0
57,1787237847.499999,model_5,1,0,0,0
57,1787237847.499999,model_2,1,1,1,0
57,1787237847.499999,model_4,1,2,3,0
57,1787237847.499999,model_6,1,3,3,0
57,1787237847.499999,model_1,2,1|3,1|3,0
58,1787237852.632812,model_3,1,2,2,0
58,1787237852.632812,model_5,1,0,0,0
58,1787237852.632812,model_4,1,2,1,0
58,1787237852.632812,model_2,1,1,1,0
58,1787237852.632812,model_6,1,3,3,0
58,1787237852.632812,model_1,2,1|3,1|3,0
59,1787237857.7755158,model_3,1,2,2,0
59,1787237857.7755158,model_5,1,0,0,0
59,1787237857.7755158,model_4,1,2,1,0
59,1787237857.7755158,model_6,1,3,3,0
59,1787237857.7755158,model_2,1,1,1,0
59,1787237857.7755158,model_1,2,1|3,1|3,0
60,1787237862.825881,model_3,1,2,2,0
60,1787237862.825881,model_5,1,0,0,0
60,1787237862.825881,model_2,1,1,1,0
60,1787237862.825881,model_4,1,2,3,0
60,1787237862.825881,model_6,1,3,3,0
60,1787237862.825881,model_1,2,1|3,1|3,0
61,1787237867.8704257,model_3,1,2,2,0
61,1787237867.8704257,model_5,1,0,0,0
61,1787237867.8704257,model_4,1,2,1,0
61,1787237867.8704257,model_2,1,1,1,0
61,1787237867.8704257,model_6,1,3,3,0
62,1787237873.0354087,model_3,1,2,2,0
62,1787237873.0354087,model_5,1,0,0,0
62,1787237873.0354087,model_4,1,2,1,0
62,1787237873.0354087,model_2,1,1,1,0
62,1787237873.0354087,model_6,1,3,3,0
63,1787237878.1537557,model_3,1,2,2,0
63,1787237878.1537557,model_5,1,0,0,0
63,1787237878.1537557,model_4,1,1,1,0
63,1787237878.1537557,model_2,1,1,1,0
63,1787237878.1537557,model_6,1,3,3,0
64,1787237883.2548609,model_3,1,2,2,0
64,1787237883.2548609,model_5,1,0,0,0
64,1787237883.2548609,model_2,1,1,1,0
64,1787237883.2548609,model_4,1,1,1,0
64,1787237883.2548609,model_6,1,3,3,0
65,1787237888.5201805,model_3,1,2,2,0
65,1787237888.5201805,model_5,1,0,0,0
65,1787237888.5201805,model_4,1,1,1,0
65,1787237888.5201805,model_2,1,1,1,0
65,1787237888.5201805,model_6,1,3,3,0
66,1787237893.8876112,model_3,1,2,2,0
66,1787237893.8876112,model_5,1,0,0,0
66,1787237893.8876112,model_2,1,1,1,0
66,1787237893.8876112,model_6,1,3,3,0
66,1787237893.8876112,model_4,1,1,1,0
67,1787237899.0768178,model_3,1,2,2,0
67,1787237899.0768178,model_5,1,0,0,0
67,1787237899.0768178,model_4,1,1,1,0
67,1787237899.0768178,model_2,1,1,1,0
67,1787237899.0768178,model_6,1,3,3,0
68,1787237904.2946928,model_3,1,2,2,0
68,1787237904.2946928,model_5,1,0,0,0
68,1787237904.2946928,model_6,1,3,3,0
68,1787237904.2946928,model_4,1,1,1,0
68,1787237904.2946928,model_2,1,1,1,0
69,1787237909.3494904,model_3,1,2,2,0
69,1787237909.3494904,model_5,1,0,0,0
69,1787237909.3494904,model_4,1,1,1,0
69,1787237909.3494904,model_2,1,1,1,0
69,1787237909.3494904,model_6,1,3,3,0
69,1787237909.3494904,model_1,2,3,1|3,0
70,1787237914.543456,model_3,1,2,2,0
70,1787237914.543456,model_5,1,0,0,0
70,1787237914.543456,model_4,1,1,1,0
70,1787237914.543456,model_2,1,1,1,0
70,1787237914.543456,model_6,1,3,3,0
70,1787237914.543456,model_1,2,3,1|3,0
71,1787237919.6786952,model_5,1,0,0,0
71,1787237919.6786952,model_3,1,2,2,0
71,1787237919.6786952,model_4,1,1,1,0
71,1787237919.6786952,model_1,2,3,1|3,0
71,1787237919.6786952,model_2,1,1,1,0
71,1787237919.6786952,model_6,1,3,3,0
72,1787237924.780049,model_5,1,0,0,0
72,1787237924.780049,model_3,1,2,2,0
72,1787237924.780049,model_4,1,1,1,0
72,1787237924.780049,model_1,2,3,1|3,0
72,1787237924.780049,model_2,1,1,1,0
72,1787237924.780049,model_6,1,3,3,0
73,1787237929.8454084,model_5,1,0,0,0
73,1787237929.8454084,model_4,1,1,1,0
73,1787237929.8454084,model_1,2,3,2|3,0
73,1787237929.8454084,model_2,1,1,1,0
73,1787237929.8454084,model_3,1,2,2,0
73,1787237929.8454084,model_6,1,3,3,0
74,1787237934.9840703,model_5,1,0,0,0
74,1787237934.9840703,model_4,1,1,1,0
74,1787237934.9840703,model_1,2,3,2|3,0
74,1787237934.9840703,model_2,1,1,1,0
74,1787237934.9840703,model_3,1,2,2,0
74,1787237934.9840703,model_6,1,3,3,0
75,1787237940.3876946,model_5,1,0,0,0
75,1787237940.3876946,model_1,2,3,1|3,0
75,1787237940.3876946,model_4,1,1,1,0
75,1787237940.3876946,model_2,1,1,1,0
75,1787237940.3876946,model_3,1,2,2,0
75,1787237940.3876946,model_6,1,3,3,0
76,1787237945.6613832,model_5,1,0,0,0
76,1787237945.6613832,model_1,2,3,1|3,0
76,1787237945.6613832,model_4,1,1,1,0
76,1787237945.6613832,model_2,1,1,1,0
76,1787237945.6613832,model_3,1,2,2,0
76,1787237945.6613832,model_6,1,3,3,0
77,1787237950.8823655,model_5,1,0,0,0
77,1787237950.8823655,model_1,2,3,1|3,0
77,1787237950.8823655,model_4,1,1,1,0
77,1787237950.8823655,model_2,1,1,1,0
77,1787237950.8823655,model_3,1,2,2,0
78,1787237956.0135376,model_5,1,0,0,0
78,1787237956.0135376,model_4,1,1,1,0
78,1787237956.0135376,model_1,2,3,2|3,0
78,1787237956.0135376,model_2,1,1,1,0
79,1787237961.1234899,model_5,1,0,0,0
79,1787237961.1234899,model_4,1,1,1,0
79,1787237961.1234899,model_1,2,3,2|3,0
79,1787237961.1234899,model_2,1,1,1,0
80,1787237966.2517633,model_5,1,0,0,0
80,1787237966.2517633,model_4,1,1,1,0
80,1787237966.2517633,model_1,2,3,2|3,0
80,1787237966.2517633,model_2,1,1,1,0
81,1787237971.469571,model_5,1,0,0,0
81,1787237971.469571,model_4,1,1,1,0
81,1787237971.469571,model_1,2,3,2|3,0
81,1787237971.469571,model_2,1,1,1,0
82,1787237976.8853228,model_5,1,0,0,0
82,1787237976.8853228,model_4,1,1,1,0
82,1787237976.8853228,model_1,2,3,2|3,0
82,1787237976.8853228,model_2,1,1,1,0
83,1787237982.3565068,model_5,1,0,0,0
83,1787237982.3565068,model_4,1,1,1,0
83,1787237982.3565068,model_6,1,2,2,0
83,1787237982.3565068,model_1,2,3,2|3,0
83,1787237982.3565068,model_2,1,1,1,0
84,1787237987.5062568,model_5,1,0,0,0
84,1787237987.5062568,model_4,1,1,1,0
84,1787237987.5062568,model_6,1,2,2,0
84,1787237987.5062568,model_1,2,3,2|3,0
84,1787237987.5062568,model_2,1,1,1,0
85,1787237992.5724306,model_5,1,0,0,0
85,1787237992.5724306,model_4,1,1,1,0
85,1787237992.5724306,model_6,1,2,2,0
85,1787237992.5724306,model_1,2,3,2|3,0
85,1787237992.5724306,model_2,1,1,1,0
86,1787237997.7562263,model_5,1,0,0,0
86,1787237997.7562263,model_6,1,2,2,0
86,1787237997.7562263,model_4,1,1,1,0
86,1787237997.7562263,model_2,1,1,1,0
86,1787237997.7562263,model_1,2,3,1|3,0
87,1787238002.9692194,model_5,1,0,0,0
87,1787238002.9692194,model_6,1,2,2,0
87,1787238002.9692194,model_4,1,1,1,0
87,1787238002.9692194,model_2,1,1,1,0
87,1787238002.9692194,model_1,2,3,1|3,0
88,1787238008.318743,model_6,1,2,2,0
88,1787238008.318743,model_5,1,0,0,0
88,1787238008.318743,model_1,2,3,1|3,0
88,1787238008.318743,model_2,1,1,1,0
88,1787238008.318743,model_4,1,1,1,0
89,1787238013.385247,model_1,2,3,0|3,0
89,1787238013.385247,model_2,1,1,1,0
89,1787238013.385247,model_4,1,1,1,0
89,1787238013.385247,model_5,1,0,0,0
89,1787238013.385247,model_6,1,2,2,0
90,1787238018.6256173,model_1,2,3,0|3,0
90,1787238018.6256173,model_2,1,1,1,0
90,1787238018.6256173,model_4,1,1,1,0
90,1787238018.6256173,model_5,1,0,0,0
90,1787238018.6256173,model_6,1,2,2,0
91,1787238023.917432,model_1,2,3,0|3,0
91,1787238023.917432,model_2,1,1,1,0
91,1787238023.917432,model_4,1,1,1,0
91,1787238023.917432,model_5,1,0,0,0
91,1787238023.917432,model_6,1,2,2,0
92,1787238028.9828146,model_1,2,3,0|3,0
92,1787238028.9828146,model_2,1,1,1,0
92,1787238028.9828146,model_4,1,1,1,0
92,1787238028.9828146,model_5,1,0,0,0
92,1787238028.9828146,model_6,1,2,2,0
93,1787238034.0601482,model_1,2,3,0|3,0
94,1787238039.1992116,model_1,2,3,0|3,0
95,1787238044.5284038,model_1,2,3,0|3,0
96,1787238049.7151644,model_1,2,3,0|3,0
97,1787238054.801869,model_1,2,3,0|3,0
98,1787238060.0108144,model_1,2,3,0|3,0
99,1787238065.184674,model_1,2,3,0|3,0
100,1787238070.4308672,model_1,2,3,0|3,0
101,1787238075.5107226,model_1,2,3,0|3,0
102,1787238080.7349386,model_1,2,3,0|3,0
103,1787238085.805341,model_1,2,3,0|3,0
104,1787238090.883934,model_1,2,3,0|3,0
105,1787238096.0367126,model_1,2,3,0|3,0
106,1787238101.362279,model_1,2,3,0|3,0
107,1787238106.8285244,model_1,2,3,0|3,0
108,1787238112.3938923,model_1,2,3,0|3,0
109,1787238117.4719746,model_1,2,3,0|3,0
110,1787238122.5248468,model_1,2,3,0|3,0
111,1787238127.5800743,model_1,2,3,0|3,0
112,1787238132.689052,model_1,2,3,0|3,0
113,1787238137.767923,model_1,2,3,0|3,0
114,1787238142.9121425,model_1,2,3,0|3,0
115,1787238148.1138685,model_1,2,3,0|3,0
116,1787238153.3018036,model_1,2,3,0|3,0
117,1787238158.3627036,model_1,2,3,0|3,0
118,1787238163.4215274,model_1,2,3,0|3,0
119,1787238168.7481203,model_1,2,3,0|3,0
120,1787238173.817936,model_1,2,3,0|3,0
121,1787238179.0389235,model_1,2,3,0|3,0
122,1787238184.110685,model_1,2,3,0|3,0
123,1787238189.4464903,model_1,2,3,0|3,0
124,1787238194.5461266,model_1,2,3,0|3,0
125,1787238199.7480016,model_1,2,3,0|3,0
126,1787238204.9184134,model_1,2,3,0|3,0
127,1787238210.150778,model_1,2,3,0|3,0
128,1787238215.5095768,model_1,2,3,0|3,0
129,1787238220.5739374,model_1,2,3,0|3,0
130,1787238225.6336486,model_1,2,3,0|3,0
131,1787238230.887577,model_1,2,3,0|3,0
132,1787238236.2037334,model_1,2,3,0|3,0
133,1787238241.6358309,model_1,2,3,0|3,0
134,1787238246.808373,model_1,2,3,0|3,0
135,1787238252.1232405,model_1,2,3,0|3,0
136,1787238257.4019842,model_1,2,3,0|3,0
137,1787238262.4612741,model_1,2,3,0|3,0
138,1787238267.594775,model_1,2,3,0|3,0
139,1787238272.8316307,model_1,2,3,0|3,0
140,1787238277.90287,model_1,2,3,0|3,0
141,1787238282.9708061,model_1,2,3,0|3,0
142,1787238288.1887555,model_1,2,3,0|3,0
143,1787238293.420978,model_1,2,3,0|3,0
144,1787238298.4840114,model_1,2,3,0|3,0
145,1787238303.5732496,model_1,2,3,0|3,0
146,1787238308.7076266,model_1,2,3,0|3,0
147,1787238313.8861187,model_1,2,3,0|3,0
148,1787238318.9881876,model_1,2,3,0|3,0
149,1787238324.3201807,model_1,2,3,0|3,0
150,1787238329.3992734,model_1,2,3,0|3,0
151,1787238334.5323563,model_1,2,3,0|3,0
152,1787238339.6344981,model_1,2,3,0|3,0
153,1787238344.889057,model_1,2,3,0|3,0
154,1787238349.955291,model_1,2,3,0|3,0
155,1787238355.0136678,model_1,2,3,0|3,0
156,1787238360.2312696,model_1,2,3,0|3,0
157,1787238365.7986295,model_1,2,3,0|3,0
158,1787238370.9451404,model_1,2,3,0|3,0
159,1787238376.0087166,model_1,2,3,0|3,0
160,1787238381.0640538,model_1,2,3,0|3,0
161,1787238386.5925436,model_1,2,3,0|3,0
162,1787238391.7967613,model_1,2,3,0|3,0
163,1787238396.9843166,model_1,2,3,0|3,0
164,1787238402.2487342,model_1,2,3,0|3,0
165,1787238407.4140916,model_1,2,3,0|3,0
166,1787238412.4773972,model_1,2,3,0|3,0
167,1787238417.6479285,model_1,2,3,0|3,0
168,1787238423.001306,model_1,2,3,0|3,0
169,1787238428.208525,model_1,2,3,0|3,0
170,1787238433.316894,model_1,2,3,0|3,0
171,1787238438.3939824,model_1,2,3,0|3,0
172,1787238443.7037132,model_1,2,3,0|3,0
173,1787238448.8327434,model_1,2,3,0|3,0
174,1787238453.8984373,model_1,2,3,0|3,0
175,1787238458.9516542,model_1,2,3,0|3,0
176,1787238464.3852339,model_1,2,3,0|3,0
177,1787238469.489326,model_1,2,3,0|3,0
178,1787238474.5645921,model_1,2,3,0|3,0
179,1787238479.6190586,model_1,2,3,0|3,0
180,1787238484.6762457,model_1,2,3,0|3,0
181,1787238489.9372456,model_1,2,3,0|3,0
182,1787238495.0640097,model_1,2,3,0|3,0
183,1787238500.4522836,model_1,2,3,0|3,0
184,1787238505.5098138,model_1,2,3,0|3,0
185,1787238510.7297564,model_1,2,3,0|3,0
186,1787238515.8674588,model_1,2,3,0|3,0
187,1787238521.0134373,model_1,2,3,0|3,0
188,1787238526.1062732,model_1,2,3,0|3,0
189,1787238531.2966335,model_1,2,3,0|3,0
190,1787238536.5158513,model_1,2,3,0|3,0
191,1787238541.739191,model_1,2,3,0|3,0
192,1787238546.8627238,model_1,2,3,0|3,0
193,1787238552.1578972,model_1,2,3,0|3,0
194,1787238557.2257953,model_1,2,3,0|3,0
195,1787238562.27942,model_1,2,3,0|3,0
