cycle,timestamp,model,tp_size,current_gpus,planned_gpus,planned_collides
9,1787255389.1953843,model_5,1,0,0,0
9,1787255389.1953843,model_3,1,2,2,0
9,1787255389.1953843,model_6,1,1,1,0
9,1787255389.1953843,model_1,2,0|1,0|1,0
9,1787255389.1953843,model_4,1,0,0,0
10,1787255394.236885,model_2,2,2|3,2|3,0
10,1787255394.236885,model_5,1,0,0,0
10,1787255394.236885,model_3,1,2,2,0
10,1787255394.236885,model_1,2,0|1,0|1,0
10,1787255394.236885,model_6,1,1,1,0
10,1787255394.236885,model_4,1,0,0,0
11,1787255399.493767,model_5,1,0,0,0
11,1787255399.493767,model_2,2,2|3,2|3,0
11,1787255399.493767,model_3,1,2,2,0
11,1787255399.493767,model_1,2,0|1,0|1,0
11,1787255399.493767,model_4,1,0,0,0
11,1787255399.493767,model_6,1,1,1,0
12,1787255405.000929,model_5,1,0,0,0
12,1787255405.000929,model_2,2,2|3,2|3,0
12,1787255405.000929,model_1,2,0|1,0|1,0
12,1787255405.000929,model_3,1,2,2,0
12,1787255405.000929,model_4,1,0,0,0
12,1787255405.000929,model_6,1,1,1,0
13,1787255410.2153647,model_5,1,0,0,0
13,1787255410.2153647,model_2,2,2|3,2|3,0
13,1787255410.2153647,model_1,2,0|1,1|2,0
13,1787255410.2153647,model_3,1,2,2,0
13,1787255410.2153647,model_4,1,0,0,0
13,1787255410.2153647,model_6,1,1,1,0
14,1787255415.560807,model_5,1,0,0,0
14,1787255415.560807,model_1,2,1|2,1|2,0
14,1787255415.560807,model_2,2,2|3,2|3,0
14,1787255415.560807,model_4,1,0,3,0
14,1787255415.560807,model_3,1,2,2,0
14,1787255415.560807,model_6,1,1,1,0
15,1787255420.7923365,model_5,1,0,0,0
15,1787255420.7923365,model_1,2,1|2,1|2,0
15,1787255420.7923365,model_4,1,0,3,0
15,1787255420.7923365,model_2,2,2|3,2|3,0
15,1787255420.7923365,model_3,1,2,2,0
15,1787255420.7923365,model_6,1,1,1,0
16,1787255425.876899,model_5,1,0,0,0
16,1787255425.876899,model_1,2,1|2,1|2,0
16,1787255425.876899,model_4,1,0,3,0
16,1787255425.876899,model_2,2,2|3,2|3,0
16,1787255425.876899,model_3,1,2,2,0
16,1787255425.876899,model_6,1,1,1,0
17,1787255430.902894,model_5,1,0,0,0
17,1787255430.902894,model_1,2,1|2,1|2,0
17,1787255430.902894,model_4,1,0,3,0
17,1787255430.902894,model_2,2,2|3,2|3,0
17,1787255430.902894,model_3,1,2,2,0
17,1787255430.902894,model_6,1,1,1,0
18,1787255435.9510646,model_5,1,0,0,0
18,1787255435.9510646,model_1,2,1|2,1|2,0
18,1787255435.9510646,model_4,1,0,3,0
18,1787255435.9510646,model_2,2,2|3,2|3,0
18,1787255435.9510646,model_3,1,2,2,0
18,1787255435.9510646,model_6,1,1,1,0
19,1787255441.2759366,model_5,1,0,0,0
19,1787255441.2759366,model_1,2,1|2,1|2,0
19,1787255441.2759366,model_4,1,0,3,0
19,1787255441.2759366,model_3,1,2,2,0
19,1787255441.2759366,model_2,2,2|3,2|3,0
20,1787255446.4317856,model_5,1,0,0,0
20,1787255446.4317856,model_1,2,1|2,1|2,0
20,1787255446.4317856,model_4,1,3,3,0
20,1787255446.4317856,model_3,1,2,2,0
20,1787255446.4317856,model_2,2,2|3,2|3,0
21,1787255451.695075,model_5,1,0,0,0
21,1787255451.695075,model_1,2,1|2,1|2,0
21,1787255451.695075,model_4,1,3,3,0
21,1787255451.695075,model_3,1,2,2,0
21,1787255451.695075,model_2,2,2|3,2|3,0
22,1787255456.8442037,model_5,1,0,0,0
22,1787255456.8442037,model_1,2,1|2,1|2,0
22,1787255456.8442037,model_4,1,3,3,0
22,1787255456.8442037,model_3,1,2,2,0
22,1787255456.8442037,model_2,2,2|3,2|3,0
23,1787255462.0013318,model_5,1,0,0,0
23,1787255462.0013318,model_1,2,1|2,1|2,0
23,1787255462.0013318,model_4,1,3,3,0
23,1787255462.0013318,model_3,1,2,2,0
23,1787255462.0013318,model_2,2,2|3,2|3,0
24,1787255467.133498,model_5,1,0,0,0
24,1787255467.133498,model_3,1,2,2,0
24,1787255467.133498,model_1,2,1|2,1|2,0
24,1787255467.133498,model_4,1,3,3,0
24,1787255467.133498,model_2,2,2|3,2|3,0
25,1787255472.1730409,model_5,1,0,0,0
25,1787255472.1730409,model_3,1,2,2,0
25,1787255472.1730409,model_1,2,1|2,1|2,0
25,1787255472.1730409,model_4,1,3,3,0
25,1787255472.1730409,model_6,1,3,3,0
25,1787255472.1730409,model_2,2,2|3,2|3,0
26,1787255477.3405774,model_5,1,0,0,0
26,1787255477.3405774,model_3,1,2,2,0
26,1787255477.3405774,model_1,2,1|2,1|3,0
26,1787255477.3405774,model_4,1,3,3,0
26,1787255477.3405774,model_6,1,3,3,0
26,1787255477.3405774,model_2,2,2|3,0|1,0
27,1787255482.5970337,model_3,1,2,2,0
27,1787255482.5970337,model_5,1,0,0,0
27,1787255482.5970337,model_1,2,1|2,1|3,0
27,1787255482.5970337,model_4,1,3,3,0
27,1787255482.5970337,model_6,1,3,3,0
27,1787255482.5970337,model_2,2,0|1,0|1,0
28,1787255487.7497547,model_3,1,2,2,0
28,1787255487.7497547,model_5,1,0,0,0
28,1787255487.7497547,model_6,1,3,3,0
28,1787255487.7497547,model_1,2,1|2,1|3,0
28,1787255487.7497547,model_4,1,3,3,0
28,1787255487.7497547,model_2,2,0|1,0|1,0
29,1787255492.9690228,model_3,1,2,2,0
29,1787255492.9690228,model_5,1,0,0,0
29,1787255492.9690228,model_6,1,3,3,0
29,1787255492.9690228,model_1,2,1|2,1|3,0
29,1787255492.9690228,model_4,1,3,3,0
29,1787255492.9690228,model_2,2,0|1,0|1,0
30,1787255498.234956,model_3,1,2,2,0
30,1787255498.234956,model_5,1,0,0,0
30,1787255498.234956,model_6,1,3,3,0
30,1787255498.234956,model_1,2,1|2,1|3,0
30,1787255498.234956,model_4,1,3,3,0
30,1787255498.234956,model_2,2,0|1,0|1,0
31,1787255503.566717,model_3,1,2,2,0
31,1787255503.566717,model_5,1,0,0,0
31,1787255503.566717,model_6,1,3,3,0
31,1787255503.566717,model_1,2,1|2,1|3,0
31,1787255503.566717,model_4,1,3,3,0
32,1787255508.7726185,model_3,1,2,2,0
32,1787255508.7726185,model_5,1,0,0,0
32,1787255508.7726185,model_6,1,3,3,0
32,1787255508.7726185,model_1,2,1|2,1|3,0
32,1787255508.7726185,model_4,1,3,3,0
33,1787255514.1316304,model_3,1,2,2,0
33,1787255514.1316304,model_5,1,0,0,0
33,1787255514.1316304,model_6,1,3,3,0
33,1787255514.1316304,model_1,2,1|2,1|3,0
33,1787255514.1316304,model_4,1,3,3,0
34,1787255519.192101,model_3,1,2,2,0
34,1787255519.192101,model_5,1,0,0,0
34,1787255519.192101,model_6,1,3,3,0
35,1787255524.5408895,model_3,1,2,2,0
35,1787255524.5408895,model_5,1,0,0,0
35,1787255524.5408895,model_6,1,3,3,0
35,1787255524.5408895,model_2,2,1|2,1|3,0
36,1787255529.6094017,model_3,1,2,2,0
36,1787255529.6094017,model_5,1,0,0,0
36,1787255529.6094017,model_6,1,3,3,0
36,1787255529.6094017,model_2,2,1|2,1|3,0
37,1787255534.7042317,model_3,1,2,2,0
37,1787255534.7042317,model_5,1,0,0,0
37,1787255534.7042317,model_6,1,3,3,0
37,1787255534.7042317,model_2,2,1|2,1|3,0
38,1787255539.994149,model_3,1,2,2,0
38,1787255539.994149,model_5,1,0,0,0
38,1787255539.994149,model_6,1,3,3,0
38,1787255539.994149,model_2,2,1|2,1|3,0
39,1787255545.1849122,model_3,1,2,2,0
39,1787255545.1849122,model_5,1,0,0,0
39,1787255545.1849122,model_6,1,3,3,0
39,1787255545.1849122,model_2,2,1|2,1|2,0
40,1787255550.249552,model_6,1,3,3,0
40,1787255550.249552,model_5,1,0,0,0
40,1787255550.249552,model_3,1,2,2,0
40,1787255550.249552,model_2,2,1|2,1|2,0
41,1787255555.4014528,model_6,1,3,3,0
41,1787255555.4014528,model_3,1,2,2,0
41,1787255555.4014528,model_5,1,0,0,0
41,1787255555.4014528,model_2,2,1|2,1|2,0
41,1787255555.4014528,model_1,2,1|2,1|2,0
42,1787255560.4833455,model_3,1,2,2,0
42,1787255560.4833455,model_6,1,3,3,0
42,1787255560.4833455,model_5,1,0,0,0
42,1787255560.4833455,model_2,2,1|2,1|2,0
42,1787255560.4833455,model_1,2,1|2,1|2,0
43,1787255565.5336905,model_6,1,3,3,0
43,1787255565.5336905,model_3,1,2,2,0
43,1787255565.5336905,model_5,1,0,0,0
43,1787255565.5336905,model_2,2,1|2,1|2,0
43,1787255565.5336905,model_1,2,1|2,1|2,0
44,1787255570.6764987,model_3,1,2,2,0
44,1787255570.6764987,model_6,1,3,3,0
44,1787255570.6764987,model_5,1,0,0,0
44,1787255570.6764987,model_2,2,1|2,1|2,0
44,1787255570.6764987,model_1,2,1|2,1|2,0
45,1787255575.9255059,model_3,1,2,2,0
45,1787255575.9255059,model_6,1,3,3,0
45,1787255575.9255059,model_5,1,0,0,0
45,1787255575.9255059,model_2,2,1|2,1|2,0
45,1787255575.9255059,model_1,2,1|2,1|2,0
46,1787255581.2644305,model_5,1,0,0,0
46,1787255581.2644305,model_6,1,3,3,0
46,1787255581.2644305,model_3,1,2,2,0
46,1787255581.2644305,model_2,2,1|2,1|2,0
46,1787255581.2644305,model_1,2,1|2,1|2,0
47,1787255586.602571,model_3,1,2,2,0
47,1787255586.602571,model_6,1,3,3,0
47,1787255586.602571,model_5,1,0,0,0
47,1787255586.602571,model_2,2,1|2,1|2,0
47,1787255586.602571,model_1,2,1|2,1|2,0
48,1787255591.975083,model_5,1,0,0,0
48,1787255591.975083,model_6,1,3,3,0
48,1787255591.975083,model_2,2,1|2,1|2,0
48,1787255591.975083,model_3,1,2,2,0
48,1787255591.975083,model_1,2,1|2,1|2,0
49,1787255597.1366189,model_6,1,3,3,0
49,1787255597.1366189,model_5,1,0,0,0
49,1787255597.1366189,model_3,1,2,2,0
49,1787255597.1366189,model_2,2,1|2,1|2,0
49,1787255597.1366189,model_1,2,1|2,1|2,0
50,1787255602.3038492,model_6,1,3,3,0
50,1787255602.3038492,model_5,1,0,0,0
50,1787255602.3038492,model_2,2,1|2,1|2,0
50,1787255602.3038492,model_3,1,2,2,0
50,1787255602.3038492,model_1,2,1|2,1|2,0
51,1787255608.1909134,model_6,1,3,3,0
51,1787255608.1909134,model_5,1,0,0,0
51,1787255608.1909134,model_3,1,2,2,0
51,1787255608.1909134,model_2,2,1|2,1|2,0
51,1787255608.1909134,model_1,2,1|2,1|2,0
52,1787255613.2594783,model_6,1,3,3,0
52,1787255613.2594783,model_3,1,2,2,0
52,1787255613.2594783,model_5,1,0,0,0
52,1787255613.2594783,model_2,2,1|2,1|2,0
52,1787255613.2594783,model_4,1,2,2,0
52,1787255613.2594783,model_1,2,1|2,1|2,0
53,1787255618.3297122,model_6,1,3,3,0
53,1787255618.3297122,model_3,1,2,2,0
53,1787255618.3297122,model_5,1,0,0,0
53,1787255618.3297122,model_2,2,1|2,1|2,0
53,1787255618.3297122,model_4,1,2,2,0
53,1787255618.3297122,model_1,2,1|2,1|2,0
54,1787255623.4490058,model_3,1,2,2,0
54,1787255623.4490058,model_5,1,0,0,0
54,1787255623.4490058,model_6,1,3,3,0
54,1787255623.4490058,model_2,2,1|2,1|2,0
54,1787255623.4490058,model_4,1,2,2,0
54,1787255623.4490058,model_1,2,1|2,1|2,0
55,1787255628.8598652,model_3,1,2,2,0
55,1787255628.8598652,model_5,1,0,0,0
55,1787255628.8598652,model_6,1,3,3,0
55,1787255628.8598652,model_2,2,1|2,1|2,0
55,1787255628.8598652,model_4,1,2,1,0
55,1787255628.8598652,model_1,2,1|2,1|2,0
56,1787255634.2328897,model_3,1,2,2,0
56,1787255634.2328897,model_5,1,0,0,0
56,1787255634.2328897,model_6,1,3,3,0
56,1787255634.2328897,model_4,1,2,1,0
56,1787255634.2328897,model_2,2,1|2,1|2,0
56,1787255634.2328897,model_1,2,1|2,1|2,0
57,1787255639.4570634,model_3,1,2,2,0
57,1787255639.4570634,model_5,1,0,0,0
57,1787255639.4570634,model_6,1,3,3,0
57,1787255639.4570634,model_2,2,1|2,1|2,0
57,1787255639.4570634,model_4,1,2,1,0
57,1787255639.4570634,model_1,2,1|2,1|2,0
58,1787255644.7558126,model_3,1,2,2,0
58,1787255644.7558126,model_5,1,0,0,0
58,1787255644.7558126,model_6,1,3,3,0
58,1787255644.7558126,model_4,1,2,1,0
58,1787255644.7558126,model_2,2,1|2,1|3,0
58,1787255644.7558126,model_1,2,1|2,0|1,0
59,1787255649.891051,model_3,1,2,2,0
59,1787255649.891051,model_5,1,0,0,0
59,1787255649.891051,model_2,2,1|2,1|3,0
59,1787255649.891051,model_6,1,3,3,0
59,1787255649.891051,model_4,1,2,1,0
59,1787255649.891051,model_1,2,1|2,0|1,0
60,1787255654.987805,model_3,1,2,2,0
60,1787255654.987805,model_5,1,0,0,0
60,1787255654.987805,model_2,2,1|2,1|3,0
60,1787255654.987805,model_4,1,2,1,0
60,1787255654.987805,model_6,1,3,3,0
61,1787255660.123296,model_3,1,2,2,0
61,1787255660.123296,model_5,1,0,0,0
61,1787255660.123296,model_2,2,1|2,1|3,0
61,1787255660.123296,model_4,1,2,1,0
61,1787255660.123296,model_6,1,3,3,0
62,1787255665.4910185,model_3,1,2,2,0
62,1787255665.4910185,model_5,1,0,0,0
62,1787255665.4910185,model_2,2,1|2,1|3,0
62,1787255665.4910185,model_6,1,3,3,0
62,1787255665.4910185,model_4,1,1,1,0
63,1787255670.6922002,model_3,1,2,2,0
63,1787255670.6922002,model_5,1,0,0,0
63,1787255670.6922002,model_2,2,1|2,1|3,0
63,1787255670.6922002,model_4,1,1,1,0
63,1787255670.6922002,model_6,1,3,3,0
64,1787255675.8739722,model_3,1,2,2,0
64,1787255675.8739722,model_5,1,0,0,0
64,1787255675.8739722,model_2,2,1|2,1|3,0
64,1787255675.8739722,model_4,1,1,1,0
64,1787255675.8739722,model_6,1,3,3,0
65,1787255681.0956795,model_3,1,2,2,0
65,1787255681.0956795,model_5,1,0,0,0
65,1787255681.0956795,model_2,2,1|2,1|3,0
65,1787255681.0956795,model_4,1,1,1,0
65,1787255681.0956795,model_6,1,3,3,0
66,1787255686.4266958,model_3,1,2,2,0
66,1787255686.4266958,model_5,1,0,0,0
66,1787255686.4266958,model_6,1,3,3,0
66,1787255686.4266958,model_2,2,1|2,1|2,0
66,1787255686.4266958,model_4,1,1,1,0
67,1787255691.6377594,model_3,1,2,2,0
67,1787255691.6377594,model_5,1,0,0,0
67,1787255691.6377594,model_2,2,1|2,1|3,0
67,1787255691.6377594,model_4,1,1,1,0
67,1787255691.6377594,model_6,1,3,3,0
68,1787255696.9182715,model_3,1,2,2,0
68,1787255696.9182715,model_5,1,0,0,0
68,1787255696.9182715,model_4,1,1,1,0
68,1787255696.9182715,model_2,2,1|2,1|3,0
68,1787255696.9182715,model_6,1,3,3,0
68,1787255696.9182715,model_1,2,2|0,3|0,0
69,1787255702.0123966,model_3,1,2,2,0
69,1787255702.0123966,model_5,1,0,0,0
69,1787255702.0123966,model_4,1,1,1,0
69,1787255702.0123966,model_2,2,1|2,1|3,0
69,1787255702.0123966,model_6,1,3,3,0
69,1787255702.0123966,model_1,2,3|0,3|0,0
70,1787255707.193622,model_5,1,0,0,0
70,1787255707.193622,model_3,1,2,2,0
70,1787255707.193622,model_4,1,1,1,0
70,1787255707.193622,model_1,2,3|0,3|0,0
70,1787255707.193622,model_2,2,1|2,1|2,0
70,1787255707.193622,model_6,1,3,3,0
71,1787255712.8041134,model_5,1,0,0,0
71,1787255712.8041134,model_3,1,2,2,0
71,1787255712.8041134,model_4,1,1,1,0
71,1787255712.8041134,model_1,2,3|0,3|0,0
71,1787255712.8041134,model_2,2,1|2,1|2,0
71,1787255712.8041134,model_6,1,3,3,0
72,1787255717.9150622,model_5,1,0,0,0
72,1787255717.9150622,model_3,1,2,2,0
72,1787255717.9150622,model_1,2,3|0,1|3,0
72,1787255717.9150622,model_4,1,1,1,0
72,1787255717.9150622,model_2,2,1|2,1|2,0
72,1787255717.9150622,model_6,1,3,3,0
73,1787255723.209875,model_5,1,0,0,0
73,1787255723.209875,model_3,1,2,2,0
73,1787255723.209875,model_4,1,1,1,0
73,1787255723.209875,model_1,2,3|0,3|0,0
73,1787255723.209875,model_2,2,1|2,1|2,0
73,1787255723.209875,model_6,1,3,3,0
74,1787255728.3514078,model_5,1,0,0,0
74,1787255728.3514078,model_3,1,2,2,0
74,1787255728.3514078,model_1,2,3|0,1|3,0
74,1787255728.3514078,model_4,1,1,1,0
74,1787255728.3514078,model_2,2,1|2,1|2,0
74,1787255728.3514078,model_6,1,3,3,0
75,1787255733.7328525,model_5,1,0,0,0
75,1787255733.7328525,model_1,2,3|0,1|3,0
75,1787255733.7328525,model_4,1,1,1,0
75,1787255733.7328525,model_2,2,1|2,1|2,0
75,1787255733.7328525,model_3,1,2,2,0
75,1787255733.7328525,model_6,1,3,3,0
76,1787255738.9427967,model_5,1,0,0,0
76,1787255738.9427967,model_1,2,3|0,1|3,0
76,1787255738.9427967,model_4,1,1,1,0
76,1787255738.9427967,model_2,2,1|2,1|2,0
76,1787255738.9427967,model_3,1,2,2,0
76,1787255738.9427967,model_6,1,3,3,0
77,1787255744.215787,model_5,1,0,0,0
77,1787255744.215787,model_1,2,3|0,1|3,0
77,1787255744.215787,model_4,1,1,1,0
77,1787255744.215787,model_2,2,1|2,1|2,0
77,1787255744.215787,model_3,1,2,2,0
78,1787255749.560756,model_5,1,0,0,0
78,1787255749.560756,model_1,2,3|0,1|3,0
78,1787255749.560756,model_4,1,1,1,0
78,1787255749.560756,model_2,2,1|2,1|2,0
78,1787255749.560756,model_3,1,2,2,0
79,1787255755.5198483,model_5,1,0,0,0
79,1787255755.5198483,model_1,2,3|0,1|3,0
79,1787255755.5198483,model_4,1,1,1,0
79,1787255755.5198483,model_2,2,1|2,1|2,0
79,1787255755.5198483,model_3,1,2,2,0
80,1787255760.7527914,model_5,1,0,0,0
80,1787255760.7527914,model_4,1,1,1,0
80,1787255760.7527914,model_1,2,3|0,2|3,0
80,1787255760.7527914,model_2,2,1|2,1|2,0
81,1787255765.9424026,model_5,1,0,0,0
81,1787255765.9424026,model_4,1,1,1,0
81,1787255765.9424026,model_1,2,3|0,2|3,0
81,1787255765.9424026,model_2,2,1|2,1|2,0
82,1787255771.3814342,model_5,1,0,0,0
82,1787255771.3814342,model_4,1,1,1,0
82,1787255771.3814342,model_6,1,2,2,0
82,1787255771.3814342,model_1,2,3|0,2|3,0
82,1787255771.3814342,model_2,2,1|2,1|2,0
83,1787255776.6028583,model_5,1,0,0,0
83,1787255776.6028583,model_6,1,2,2,0
83,1787255776.6028583,model_4,1,1,1,0
83,1787255776.6028583,model_1,2,3|0,1|3,0
83,1787255776.6028583,model_2,2,1|2,1|2,0
84,1787255781.9058714,model_5,1,0,0,0
84,1787255781.9058714,model_6,1,2,2,0
84,1787255781.9058714,model_4,1,1,1,0
84,1787255781.9058714,model_1,2,3|0,1|3,0
84,1787255781.9058714,model_2,2,1|2,1|2,0
85,1787255787.0610592,model_5,1,0,0,0
85,1787255787.0610592,model_6,1,2,2,0
85,1787255787.0610592,model_4,1,1,1,0
85,1787255787.0610592,model_1,2,3|0,3|0,0
85,1787255787.0610592,model_2,2,1|2,1|2,0
86,1787255792.343041,model_5,1,0,0,0
86,1787255792.343041,model_6,1,2,2,0
86,1787255792.343041,model_4,1,1,1,0
86,1787255792.343041,model_2,2,1|2,1|2,0
86,1787255792.343041,model_1,2,3|0,3|0,0
87,1787255797.7114248,model_6,1,2,2,0
87,1787255797.7114248,model_5,1,0,0,0
87,1787255797.7114248,model_4,1,1,1,0
87,1787255797.7114248,model_1,2,3|0,3|0,0
87,1787255797.7114248,model_2,2,1|2,1|2,0
88,1787255803.1536818,model_5,1,0,0,0
88,1787255803.1536818,model_6,1,2,2,0
88,1787255803.1536818,model_4,1,1,1,0
88,1787255803.1536818,model_1,2,3|0,3|0,0
88,1787255803.1536818,model_2,2,1|2,1|2,0
89,1787255808.4447236,model_5,1,0,0,0
89,1787255808.4447236,model_6,1,2,2,0
89,1787255808.4447236,model_4,1,1,1,0
89,1787255808.4447236,model_2,2,1|2,1|2,0
89,1787255808.4447236,model_1,2,3|0,3|0,0
90,1787255813.711631,model_5,1,0,0,0
90,1787255813.711631,model_2,2,1|2,1|2,0
90,1787255813.711631,model_4,1,1,1,0
90,1787255813.711631,model_1,2,3|0,3|0,0
90,1787255813.711631,model_6,1,2,2,0
91,1787255818.9148307,model_5,1,0,0,0
91,1787255818.9148307,model_1,2,3|0,3|0,0
91,1787255818.9148307,model_2,2,1|2,1|2,0
91,1787255818.9148307,model_4,1,1,1,0
91,1787255818.9148307,model_6,1,2,2,0
92,1787255825.0236738,model_5,1,0,0,0
93,1787255830.1507804,model_5,1,0,0,0
94,1787255835.6087933,model_5,1,0,0,0
95,1787255840.8781796,model_5,1,0,0,0
96,1787255846.1619785,model_5,1,0,0,0
97,1787255851.294016,model_5,1,0,0,0
