Real trace file: /root/Prism-final-regression-diagnosis/exp/results/final-regression-diagnosis/alg2-root-cause/sanity/steady_r8_s1_120s.pkl
[PRISM_DIRECT] 958 requests, span 119.9s
Request model_1#2 arrives at 1661917.216941568, sleeping for 0.42374520213343203 seconds
Request model_1#3 arrives at 1661917.642339378, sleeping for 0.0045507855247706175 seconds
Request model_1#4 arrives at 1661917.647264635, sleeping for 0.08268373552709818 seconds
Request model_5#20 arrives at 1661917.731024306, sleeping for 0.16961069498211145 seconds
Request model_2#6 arrives at 1661917.901047525, sleeping for 0.277041622903198 seconds
Request model_4#10 arrives at 1661918.178453311, sleeping for 0.03796048113144934 seconds
Request model_1#5 arrives at 1661918.217177423, sleeping for 0.05028815963305533 seconds
Request model_3#17 arrives at 1661918.267967485, sleeping for 0.004994018003344536 seconds
Request model_5#21 arrives at 1661918.274188502, sleeping for 0.004328319337219 seconds
Request model_5#22 arrives at 1661918.279380611, sleeping for 0.12080699508078396 seconds
Request model_6#4 arrives at 1661918.400609723, sleeping for 0.16106295632198453 seconds
Request model_2#7 arrives at 1661918.5623786, sleeping for 0.13297145417891443 seconds
Request model_5#23 arrives at 1661918.696082975, sleeping for 0.10387826128862798 seconds
Request model_5#24 arrives at 1661918.801815941, sleeping for 0.11869204486720264 seconds
Request model_2#8 arrives at 1661918.921164818, sleeping for 0.08770600473508239 seconds
Request model_5#25 arrives at 1661919.010038257, sleeping for 0.06335843983106315 seconds
Request model_5#26 arrives at 1661919.073875738, sleeping for 0.14790133410133421 seconds
Request model_3#18 arrives at 1661919.222801238, sleeping for 0.27689290372654796 seconds
Request model_2#9 arrives at 1661919.501581235, sleeping for 0.025552753591910005 seconds
Request model_5#27 arrives at 1661919.527650331, sleeping for 0.03818480530753732 seconds
Request model_5#28 arrives at 1661919.566687814, sleeping for 0.06264632730744779 seconds
Request model_6#5 arrives at 1661919.629699308, sleeping for 0.11023280769586563 seconds
Request model_5#29 arrives at 1661919.740418231, sleeping for 0.27874250686727464 seconds
Request model_3#19 arrives at 1661920.020344467, sleeping for 0.39226995944045484 seconds
Request model_2#10 arrives at 1661920.413033281, sleeping for 0.13914353656582534 seconds
Request model_5#30 arrives at 1661920.553075914, sleeping for 0.11783936619758606 seconds
Request model_5#31 arrives at 1661920.671210463, sleeping for 0.2565249134786427 seconds
Request model_6#6 arrives at 1661920.928660069, sleeping for 0.05743876448832452 seconds
Request model_1#6 arrives at 1661920.98736301, sleeping for 0.35216546384617686 seconds
Request model_6#7 arrives at 1661921.341128241, sleeping for 0.252757205395028 seconds
Request model_3#20 arrives at 1661921.59485095, sleeping for 0.021357834804803133 seconds
Request model_1#7 arrives at 1661921.616984636, sleeping for 0.12926215073093772 seconds
Request model_3#21 arrives at 1661921.747149705, sleeping for 0.14897548290900886 seconds
Request model_4#11 arrives at 1661921.897157483, sleeping for 0.13652421534061432 seconds
Request model_5#32 arrives at 1661922.034568187, sleeping for 0.29564617946743965 seconds
Request model_6#8 arrives at 1661922.330856045, sleeping for 0.14260175358504057 seconds
Request model_5#33 arrives at 1661922.475608604, sleeping for 0.02669303840957582 seconds
Request model_3#22 arrives at 1661922.503844466, sleeping for 0.04106208519078791 seconds
Request model_5#34 arrives at 1661922.545737611, sleeping for 0.020031566033139825 seconds
Request model_4#12 arrives at 1661922.566610498, sleeping for 0.07191152148880064 seconds
Request model_1#8 arrives at 1661922.639463916, sleeping for 0.4473609672859311 seconds
Request model_6#9 arrives at 1661923.087402195, sleeping for 0 seconds
Request model_5#35 arrives at 1661923.087936439, sleeping for 0.00919723091647029 seconds
Request model_6#10 arrives at 1661923.098837511, sleeping for 0.26380352140404284 seconds
Request model_3#23 arrives at 1661923.3633198, sleeping for 0.06324805249460042 seconds
Request model_3#24 arrives at 1661923.426920488, sleeping for 0.048571372171863914 seconds
Request model_4#13 arrives at 1661923.47637397, sleeping for 0.011515384772792459 seconds
Request model_5#36 arrives at 1661923.488044377, sleeping for 0.21286122174933553 seconds
Request model_6#11 arrives at 1661923.701256971, sleeping for 0.4098098538815975 seconds
Request model_5#37 arrives at 1661924.11195403, sleeping for 0.005947647383436561 seconds
Request model_5#38 arrives at 1661924.118399208, sleeping for 0.10554001037962735 seconds
Request model_3#25 arrives at 1661924.225107751, sleeping for 0.06280444818548858 seconds
Request model_3#26 arrives at 1661924.288685528, sleeping for 0.01485923770815134 seconds
Request model_5#39 arrives at 1661924.304098214, sleeping for 0.030645886668935418 seconds
Request model_5#40 arrives at 1661924.335194418, sleeping for 0.06503665843047202 seconds
Request model_3#27 arrives at 1661924.400956363, sleeping for 0.3198793735355139 seconds
Request model_5#41 arrives at 1661924.722052167, sleeping for 0.05699337366968393 seconds
Request model_1#9 arrives at 1661924.780604908, sleeping for 0.0692259119823575 seconds
Request model_3#28 arrives at 1661924.850513783, sleeping for 0.07851050491444767 seconds
Request model_3#29 arrives at 1661924.92985081, sleeping for 0.11648614867590368 seconds
Request model_3#30 arrives at 1661925.047216042, sleeping for 0.35982884326949716 seconds
Request model_2#11 arrives at 1661925.407460251, sleeping for 0.16790799470618367 seconds
Request model_6#12 arrives at 1661925.576012058, sleeping for 0.04998568049632013 seconds
Request model_5#42 arrives at 1661925.62670967, sleeping for 0.058341180672869086 seconds
Request model_5#43 arrives at 1661925.686273018, sleeping for 0 seconds
Request model_3#31 arrives at 1661925.687083874, sleeping for 0.016445732908323407 seconds
Request model_3#32 arrives at 1661925.704094051, sleeping for 0.15476307063363492 seconds
Request model_6#13 arrives at 1661925.859906593, sleeping for 0.17792662582360208 seconds
Request model_5#44 arrives at 1661926.03907499, sleeping for 0.3758011907339096 seconds
Request model_3#33 arrives at 1661926.416328887, sleeping for 0.04652407951653004 seconds
Request model_6#14 arrives at 1661926.463953875, sleeping for 0.4038403967861086 seconds
Request model_3#34 arrives at 1661926.868188374, sleeping for 0.012193356640636921 seconds
Request model_4#14 arrives at 1661926.880593037, sleeping for 0.024862611200660467 seconds
Request model_4#15 arrives at 1661926.906409472, sleeping for 0.0018933364190161228 seconds
Request model_2#12 arrives at 1661926.909090492, sleeping for 0.18932447861880064 seconds
Request model_5#45 arrives at 1661927.09910449, sleeping for 0.2337070656940341 seconds
Request model_2#13 arrives at 1661927.333802675, sleeping for 0.05080894590355456 seconds
Request model_5#46 arrives at 1661927.385188041, sleeping for 0.0010197109077125788 seconds
Request model_1#10 arrives at 1661927.386803094, sleeping for 0.02799063199199736 seconds
Request model_6#15 arrives at 1661927.415377398, sleeping for 0.5570347493048757 seconds
Request model_5#47 arrives at 1661927.972804189, sleeping for 0.09005982335656881 seconds
Request model_3#35 arrives at 1661928.063113988, sleeping for 0.014298127964138985 seconds
Request model_5#48 arrives at 1661928.077874769, sleeping for 0.09724368341267109 seconds
Request model_3#36 arrives at 1661928.175736704, sleeping for 0.03707642597146332 seconds
Request model_3#37 arrives at 1661928.213662489, sleeping for 0.04960787924937904 seconds
Request model_2#14 arrives at 1661928.265007066, sleeping for 0.09198106150142848 seconds
Request model_6#16 arrives at 1661928.358145006, sleeping for 0 seconds
Request model_5#49 arrives at 1661928.359033922, sleeping for 0.10557700507342815 seconds
Request model_2#15 arrives at 1661928.465195821, sleeping for 0.23521888116374612 seconds
Request model_1#11 arrives at 1661928.701108504, sleeping for 0.034134856425225735 seconds
Request model_5#50 arrives at 1661928.736420289, sleeping for 0.005147082498297095 seconds
Request model_1#12 arrives at 1661928.742231253, sleeping for 0.2755469686817378 seconds
Request model_5#51 arrives at 1661929.019250176, sleeping for 0.15586315421387553 seconds
Request model_4#16 arrives at 1661929.176191506, sleeping for 0.059833317529410124 seconds
Request model_2#16 arrives at 1661929.238156751, sleeping for 0.067206802777946 seconds
Request model_5#52 arrives at 1661929.306897148, sleeping for 0.09179158019833267 seconds
Request model_5#53 arrives at 1661929.399707366, sleeping for 0.09113095281645656 seconds
Request model_4#17 arrives at 1661929.492948686, sleeping for 0.3944692958611995 seconds
Request model_1#13 arrives at 1661929.88858889, sleeping for 0.0038163212593644857 seconds
Request model_2#17 arrives at 1661929.893448817, sleeping for 0.09573158761486411 seconds
Request model_6#17 arrives at 1661929.989334678, sleeping for 0.06934940372593701 seconds
Request model_5#54 arrives at 1661930.058989002, sleeping for 0.046780389500781894 seconds
Request model_6#18 arrives at 1661930.10677194, sleeping for 0.0268158542457968 seconds
Request model_5#55 arrives at 1661930.13454147, sleeping for 0.10590957850217819 seconds
Request model_3#38 arrives at 1661930.241382573, sleeping for 0.024951827013865113 seconds
Request model_5#56 arrives at 1661930.266909684, sleeping for 0.008005745010450482 seconds
Request model_2#18 arrives at 1661930.27556156, sleeping for 0.11245331657119095 seconds
Request model_3#39 arrives at 1661930.388606669, sleeping for 0.14394233073107898 seconds
Request model_5#57 arrives at 1661930.534016552, sleeping for 0.0026261315215379 seconds
Request model_2#19 arrives at 1661930.537425488, sleeping for 0.11482311878353357 seconds
Request model_4#18 arrives at 1661930.652699664, sleeping for 0.010462112026289105 seconds
Request model_3#40 arrives at 1661930.664015959, sleeping for 0.48796748742461205 seconds
Request model_5#58 arrives at 1661931.152639572, sleeping for 0.30627234233543277 seconds
Request model_5#59 arrives at 1661931.459451668, sleeping for 0.1707963002845645 seconds
Request model_6#19 arrives at 1661931.631024517, sleeping for 0.04443264217115939 seconds
Request model_2#20 arrives at 1661931.675864345, sleeping for 0.06277208682149649 seconds
Request model_5#60 arrives at 1661931.739679464, sleeping for 0.004518750822171569 seconds
Request model_3#41 arrives at 1661931.744539911, sleeping for 0.017586305271834135 seconds
Request model_4#19 arrives at 1661931.762334224, sleeping for 0.10015125782229006 seconds
Request model_2#21 arrives at 1661931.863165292, sleeping for 0.14215930365025997 seconds
Request model_3#42 arrives at 1661932.006282938, sleeping for 0.28852490382269025 seconds
Request model_5#61 arrives at 1661932.295596493, sleeping for 0.015764690935611725 seconds
Request model_6#20 arrives at 1661932.312021906, sleeping for 0.07019848260097206 seconds
Request model_3#43 arrives at 1661932.382762947, sleeping for 0.059604162350296974 seconds
Request model_3#44 arrives at 1661932.443490264, sleeping for 0.0445805573835969 seconds
Request model_3#45 arrives at 1661932.489202457, sleeping for 0.007180735934525728 seconds
Request model_2#22 arrives at 1661932.496857015, sleeping for 0.28846504469402134 seconds
Request model_4#20 arrives at 1661932.786120029, sleeping for 0.23492073942907155 seconds
Request model_5#62 arrives at 1661933.021941441, sleeping for 0.15803059097379446 seconds
Request model_5#63 arrives at 1661933.180326472, sleeping for 0.06982824415899813 seconds
Request model_3#46 arrives at 1661933.250869542, sleeping for 0.07330854958854616 seconds
Request model_5#64 arrives at 1661933.324348574, sleeping for 0.37299757660366595 seconds
Request model_4#21 arrives at 1661933.698035112, sleeping for 0.0010382498148828745 seconds
Request model_3#47 arrives at 1661933.699327102, sleeping for 0.15172890364192426 seconds
Request model_2#23 arrives at 1661933.8520702, sleeping for 0.17409061291255057 seconds
Request model_3#48 arrives at 1661934.027905581, sleeping for 0.18578769522719085 seconds
Request model_2#24 arrives at 1661934.215588012, sleeping for 0.061723629711195827 seconds
Request model_6#21 arrives at 1661934.278405774, sleeping for 0.6231884039007127 seconds
Request model_5#65 arrives at 1661934.902426303, sleeping for 0.001378360204398632 seconds
Request model_4#22 arrives at 1661934.904314457, sleeping for 0.13043330912478268 seconds
Request model_2#25 arrives at 1661935.03506394, sleeping for 0.05156349716708064 seconds
Request model_5#66 arrives at 1661935.086759488, sleeping for 0.14273900026455522 seconds
Request model_2#26 arrives at 1661935.230398067, sleeping for 0.03393541951663792 seconds
Request model_1#14 arrives at 1661935.26535103, sleeping for 0.2598541632760316 seconds
Request model_5#67 arrives at 1661935.526109439, sleeping for 0.036510128993541 seconds
Request model_4#23 arrives at 1661935.563999904, sleeping for 0.17035817191936076 seconds
Request model_5#68 arrives at 1661935.734725217, sleeping for 0.04674846935085952 seconds
Request model_1#15 arrives at 1661935.782440345, sleeping for 0.0070572239346802235 seconds
Request model_5#69 arrives at 1661935.790379585, sleeping for 0.02335674804635346 seconds
Request model_2#27 arrives at 1661935.814182724, sleeping for 0.012212935835123062 seconds
Request model_6#22 arrives at 1661935.827017931, sleeping for 0.05395953403785825 seconds
Request model_4#24 arrives at 1661935.881708731, sleeping for 0.10245008463971317 seconds
Request model_2#28 arrives at 1661935.984372303, sleeping for 0.12640724307857454 seconds
Request model_2#29 arrives at 1661936.111211546, sleeping for 0.27521667070686817 seconds
Request model_5#70 arrives at 1661936.387359951, sleeping for 0.06626442261040211 seconds
Request model_1#16 arrives at 1661936.454555225, sleeping for 0.038273541489616036 seconds
Request model_2#30 arrives at 1661936.493252286, sleeping for 0.03569082100875676 seconds
Request model_1#17 arrives at 1661936.529498869, sleeping for 0.031996244098991156 seconds
Request model_3#49 arrives at 1661936.561673451, sleeping for 0.3475219034589827 seconds
Request model_3#50 arrives at 1661936.909875137, sleeping for 0.03495170478709042 seconds
Request model_2#31 arrives at 1661936.945745606, sleeping for 0.455783017212525 seconds
Request model_6#23 arrives at 1661937.402218016, sleeping for 0.14418724505230784 seconds
Request model_6#24 arrives at 1661937.548644176, sleeping for 0.07911720825359225 seconds
Request model_3#51 arrives at 1661937.628521626, sleeping for 0.0014601214788854122 seconds
Request model_2#32 arrives at 1661937.630252389, sleeping for 0.03979728580452502 seconds
Request model_3#52 arrives at 1661937.671038496, sleeping for 0.043712117010727525 seconds
Request model_3#53 arrives at 1661937.715272108, sleeping for 0.30007168441079557 seconds
Request model_5#71 arrives at 1661938.016073578, sleeping for 0.12287971866317093 seconds
Request model_6#25 arrives at 1661938.139751507, sleeping for 0.41495811380445957 seconds
Request model_3#54 arrives at 1661938.555671512, sleeping for 0.009512291988357902 seconds
Request model_6#26 arrives at 1661938.567158298, sleeping for 0.06423890730366111 seconds
Request model_5#72 arrives at 1661938.631989645, sleeping for 0.2702812615316361 seconds
Request model_2#33 arrives at 1661938.903112722, sleeping for 0.026662449818104506 seconds
Request model_5#73 arrives at 1661938.931396424, sleeping for 0.08069204865023494 seconds
Request model_3#55 arrives at 1661939.013885334, sleeping for 0.002189100254327059 seconds
Request model_4#25 arrives at 1661939.017089978, sleeping for 0.011247051414102316 seconds
Request model_1#18 arrives at 1661939.028849976, sleeping for 0.12588312686420977 seconds
Request model_5#74 arrives at 1661939.156577096, sleeping for 0.15295513486489654 seconds
Request model_3#56 arrives at 1661939.310542752, sleeping for 0.05171545245684683 seconds
Request model_4#26 arrives at 1661939.362635454, sleeping for 0.19828766747377813 seconds
Request model_6#27 arrives at 1661939.561559758, sleeping for 0.04779175203293562 seconds
Request model_2#34 arrives at 1661939.610043642, sleeping for 0.023848444456234574 seconds
Request model_5#75 arrives at 1661939.634363385, sleeping for 0.11739304126240313 seconds
Request model_5#76 arrives at 1661939.752056489, sleeping for 0.2512013674713671 seconds
Request model_2#35 arrives at 1661940.004090453, sleeping for 0.10896472516469657 seconds
Request model_5#77 arrives at 1661940.113935648, sleeping for 0.33863016753457487 seconds
Request model_2#36 arrives at 1661940.45371828, sleeping for 0.5835427553392947 seconds
Request model_3#57 arrives at 1661941.037998759, sleeping for 0.08076557982712984 seconds
Request model_2#37 arrives at 1661941.119119488, sleeping for 0.08543159277178347 seconds
Request model_3#58 arrives at 1661941.204970813, sleeping for 0.12305049388669431 seconds
Request model_2#38 arrives at 1661941.328925494, sleeping for 0.06450765230692923 seconds
Request model_6#28 arrives at 1661941.394331036, sleeping for 0.5291976381558925 seconds
Request model_5#78 arrives at 1661941.923889853, sleeping for 0.02989862533286214 seconds
Request model_6#29 arrives at 1661941.954703214, sleeping for 0.05303751351311803 seconds
Request model_2#39 arrives at 1661942.008409268, sleeping for 0.16844205022789538 seconds
Request model_2#40 arrives at 1661942.177946141, sleeping for 0.6524919576477259 seconds
Request model_3#59 arrives at 1661942.83150106, sleeping for 0.054981735767796636 seconds
Request model_5#79 arrives at 1661942.887219188, sleeping for 0.24169987835921347 seconds
Request model_2#41 arrives at 1661943.129184256, sleeping for 0.3742406680248678 seconds
Request model_4#27 arrives at 1661943.504091851, sleeping for 0.06729498342610896 seconds
Request model_3#60 arrives at 1661943.572507025, sleeping for 0.23198349261656404 seconds
Request model_4#28 arrives at 1661943.805254623, sleeping for 0.1383844525553286 seconds
Request model_3#61 arrives at 1661943.944320597, sleeping for 0.12111688638105989 seconds
Request model_1#19 arrives at 1661944.066189123, sleeping for 0.22921470738947392 seconds
Request model_5#80 arrives at 1661944.296108219, sleeping for 0.037785845808684826 seconds
Request model_6#30 arrives at 1661944.33492556, sleeping for 0.1588070592842996 seconds
Request model_1#20 arrives at 1661944.494223647, sleeping for 0.006017528939992189 seconds
Request model_3#62 arrives at 1661944.500931927, sleeping for 0.2513645605649799 seconds
Request model_5#81 arrives at 1661944.753669785, sleeping for 0.05499973660334945 seconds
Request model_4#29 arrives at 1661944.808953181, sleeping for 0.08190354146063328 seconds
Request model_3#63 arrives at 1661944.892587618, sleeping for 0.0811496286187321 seconds
Request model_6#31 arrives at 1661944.974330252, sleeping for 0.017730177845805883 seconds
Request model_3#64 arrives at 1661944.9940371, sleeping for 0.20204557036049664 seconds
Request model_1#21 arrives at 1661945.196923324, sleeping for 0.2633133358322084 seconds
Request model_5#82 arrives at 1661945.461325079, sleeping for 0.0706341895274818 seconds
Request model_4#30 arrives at 1661945.533456611, sleeping for 0.3320147779304534 seconds
Request model_5#83 arrives at 1661945.866557402, sleeping for 0.1266090830322355 seconds
Request model_2#42 arrives at 1661945.994746915, sleeping for 0.04085264285095036 seconds
Request model_6#32 arrives at 1661946.036619339, sleeping for 0.18674664944410324 seconds
Request model_6#33 arrives at 1661946.223736764, sleeping for 0.11311386968009174 seconds
Request model_5#84 arrives at 1661946.337533618, sleeping for 0.129855427891016 seconds
Request model_2#43 arrives at 1661946.468452552, sleeping for 0.1305162040516734 seconds
Request model_3#65 arrives at 1661946.600723135, sleeping for 0.18247235985472798 seconds
Request model_2#44 arrives at 1661946.784021391, sleeping for 0.28438406833447516 seconds
Request model_3#66 arrives at 1661947.069027431, sleeping for 0.06212674197740853 seconds
Request model_3#67 arrives at 1661947.131875723, sleeping for 0.38294986146502197 seconds
Request model_3#68 arrives at 1661947.515564934, sleeping for 0.026659565046429634 seconds
Request model_3#69 arrives at 1661947.543847816, sleeping for 0.12521096202544868 seconds
Request model_5#85 arrives at 1661947.669749161, sleeping for 0.08510288503021002 seconds
Request model_4#31 arrives at 1661947.755123783, sleeping for 0.06261153006926179 seconds
Request model_5#86 arrives at 1661947.818839431, sleeping for 0.015419723000377417 seconds
Request model_6#34 arrives at 1661947.834565379, sleeping for 0.1133293139282614 seconds
Request model_2#45 arrives at 1661947.948936668, sleeping for 0.07688041706569493 seconds
Request model_6#35 arrives at 1661948.026733162, sleeping for 0.04073744430206716 seconds
Request model_4#32 arrives at 1661948.068590326, sleeping for 0.14633951126597822 seconds
Request model_3#70 arrives at 1661948.215599159, sleeping for 0.09190498269163072 seconds
Request model_2#46 arrives at 1661948.308596088, sleeping for 0.29967921948991716 seconds
Request model_5#87 arrives at 1661948.609413587, sleeping for 0.0011095406953245401 seconds
Request model_3#71 arrives at 1661948.61114711, sleeping for 0.06329779862426221 seconds
Request model_4#33 arrives at 1661948.67512376, sleeping for 0.1192842519376427 seconds
Request model_2#47 arrives at 1661948.795943847, sleeping for 0.000776129774749279 seconds
Request model_2#48 arrives at 1661948.796834094, sleeping for 0.10867316485382617 seconds
Request model_3#72 arrives at 1661948.906596817, sleeping for 0.08338289335370064 seconds
Request model_2#49 arrives at 1661948.990902081, sleeping for 0.14366690022870898 seconds
Request model_5#88 arrives at 1661949.136320182, sleeping for 0.11344903102144599 seconds
Request model_4#34 arrives at 1661949.250092296, sleeping for 0.010775034315884113 seconds
Request model_5#89 arrives at 1661949.261832064, sleeping for 0.06124895205721259 seconds
Request model_4#35 arrives at 1661949.323452547, sleeping for 0.13647068198770285 seconds
Request model_5#90 arrives at 1661949.460237184, sleeping for 0.11649186187423766 seconds
Request model_5#91 arrives at 1661949.577494214, sleeping for 0.26153918588534 seconds
Request model_2#50 arrives at 1661949.840257467, sleeping for 0.028338558971881866 seconds
Request model_5#92 arrives at 1661949.868992173, sleeping for 0.008841961855068803 seconds
Request model_5#93 arrives at 1661949.879679623, sleeping for 0.018028842052444816 seconds
Request model_4#36 arrives at 1661949.899392681, sleeping for 0.03787689842283726 seconds
Request model_2#51 arrives at 1661949.938097651, sleeping for 0.14515005983412266 seconds
Request model_3#73 arrives at 1661950.08449346, sleeping for 0.26484767789952457 seconds
Request model_4#37 arrives at 1661950.35082014, sleeping for 0.4067323273047805 seconds
Request model_5#94 arrives at 1661950.758158137, sleeping for 0.04775005509145558 seconds
Request model_1#22 arrives at 1661950.806870683, sleeping for 0.029875771142542362 seconds
Request model_5#95 arrives at 1661950.837580603, sleeping for 0.10352332703769207 seconds
Request model_4#38 arrives at 1661950.94233041, sleeping for 0.16055152122862637 seconds
Request model_2#52 arrives at 1661951.103158407, sleeping for 0.22600786830298603 seconds
Request model_3#74 arrives at 1661951.329577786, sleeping for 0.029265601886436343 seconds
Request model_4#39 arrives at 1661951.35933818, sleeping for 0.14842655835673213 seconds
Request model_4#40 arrives at 1661951.508086076, sleeping for 0.45617671869695187 seconds
Request model_1#23 arrives at 1661951.966380807, sleeping for 0.04625883582048118 seconds
Request model_2#53 arrives at 1661952.013565111, sleeping for 0.19185959338210523 seconds
Request model_4#41 arrives at 1661952.205820754, sleeping for 0.08098373794928193 seconds
Request model_6#36 arrives at 1661952.288195552, sleeping for 0.0446122984867543 seconds
Request model_3#75 arrives at 1661952.333902725, sleeping for 0.1735731684602797 seconds
Request model_2#54 arrives at 1661952.509716895, sleeping for 0.06688968278467655 seconds
Request model_6#37 arrives at 1661952.578499311, sleeping for 0.05876523093320429 seconds
Request model_6#38 arrives at 1661952.639203876, sleeping for 0.2229866455309093 seconds
Request model_5#96 arrives at 1661952.862670504, sleeping for 0.06487653497606516 seconds
Request model_5#97 arrives at 1661952.928027514, sleeping for 0.04198474413715303 seconds
Request model_5#98 arrives at 1661952.970296452, sleeping for 0.1677643870934844 seconds
Request model_5#99 arrives at 1661953.138723026, sleeping for 0.027432089438661933 seconds
Request model_3#76 arrives at 1661953.167078189, sleeping for 0.03985483990982175 seconds
Request model_6#39 arrives at 1661953.207438891, sleeping for 0.054811708396300673 seconds
Request model_5#100 arrives at 1661953.262732317, sleeping for 0.002331281080842018 seconds
Request model_3#77 arrives at 1661953.26576536, sleeping for 0.05148321599699557 seconds
Request model_6#40 arrives at 1661953.317537818, sleeping for 0.133212715620175 seconds
Request model_3#78 arrives at 1661953.451695155, sleeping for 0.03009284776635468 seconds
Request model_3#79 arrives at 1661953.482463606, sleeping for 0.016538203693926334 seconds
Request model_4#42 arrives at 1661953.500077428, sleeping for 0.04122160212136805 seconds
Request model_3#80 arrives at 1661953.541760361, sleeping for 0.15824889414943755 seconds
